stazione_id;data;inquinante;valore
4;2017-02-27;C6H6;3.1
5;2017-02-27;NO2;84
5;2017-02-27;O3;59
2;2017-02-27;SO2;8
2;2017-02-27;PM10;51
2;2017-02-27;PM25;39
2;2017-02-27;NO2;123
2;2017-02-27;O3;60
2;2017-02-27;C6H6;1.7
6;2017-02-27;PM10;44
6;2017-02-27;PM25;33
6;2017-02-27;NO2;103
6;2017-02-27;CO_8h;1
6;2017-02-27;C6H6;1.9
7;2017-02-27;PM10;41
7;2017-02-27;NO2;
7;2017-02-27;O3;
8;2017-02-27;NO2;89
8;2017-02-27;CO_8h;1.5
8;2017-02-27;C6H6;2
1;2017-02-28;NO2;60
3;2017-02-28;NO2;110
3;2017-02-28;CO_8h;0.9
4;2017-02-28;NO2;129
4;2017-02-28;CO_8h;1.2
4;2017-02-28;C6H6;3.2
5;2017-02-28;NO2;59
5;2017-02-28;O3;67
2;2017-02-28;SO2;8
2;2017-02-28;PM10;53
2;2017-02-28;PM25;36
2;2017-02-28;NO2;99
2;2017-02-28;O3;71
2;2017-02-28;C6H6;1.3
6;2017-02-28;PM10;48
6;2017-02-28;PM25;34
6;2017-02-28;NO2;104
6;2017-02-28;CO_8h;0.9
6;2017-02-28;C6H6;1.9
7;2017-02-28;PM10;44
7;2017-02-28;NO2;
7;2017-02-28;O3;
8;2017-02-28;NO2;78
8;2017-02-28;CO_8h;1.1
8;2017-02-28;C6H6;1.4
1;2017-03-01;NO2;63
3;2017-03-01;NO2;102
3;2017-03-01;CO_8h;1.2
4;2017-03-01;NO2;125
4;2017-03-01;CO_8h;1.7
4;2017-03-01;C6H6;3.6
5;2017-03-01;NO2;57
5;2017-03-01;O3;41
2;2017-03-01;SO2;10
2;2017-03-01;PM10;54
2;2017-03-01;PM25;39
2;2017-03-01;NO2;91
2;2017-03-01;O3;40
2;2017-03-01;C6H6;1.8
6;2017-03-01;PM10;48
6;2017-03-01;PM25;37
6;2017-03-01;NO2;88
6;2017-03-01;CO_8h;1.2
6;2017-03-01;C6H6;2.2
7;2017-03-01;PM10;45
7;2017-03-01;NO2;
7;2017-03-01;O3;
8;2017-03-01;NO2;78
8;2017-03-01;CO_8h;1.4
8;2017-03-01;C6H6;1.7
1;2017-03-02;NO2;93
3;2017-03-02;NO2;160
3;2017-03-02;CO_8h;1.6
4;2017-03-02;NO2;145
4;2017-03-02;CO_8h;1.6
4;2017-03-02;C6H6;2.7
5;2017-03-02;NO2;93
5;2017-03-02;O3;84
2;2017-03-02;SO2;12
2;2017-03-02;PM10;31
2;2017-03-02;PM25;20
2;2017-03-02;NO2;141
2;2017-03-02;O3;75
2;2017-03-02;C6H6;1.7
6;2017-03-02;PM10;23
6;2017-03-02;PM25;14
6;2017-03-02;NO2;114
6;2017-03-02;CO_8h;1.3
6;2017-03-02;C6H6;2.3
7;2017-03-02;PM10;28
7;2017-03-02;NO2;
7;2017-03-02;O3;
8;2017-03-02;NO2;95
8;2017-03-02;CO_8h;1.5
8;2017-03-02;C6H6;1.9
1;2017-03-03;NO2;78
3;2017-03-03;NO2;153
3;2017-03-03;CO_8h;1.9
4;2017-03-03;NO2;145
4;2017-03-03;CO_8h;2
4;2017-03-03;C6H6;4
5;2017-03-03;NO2;76
5;2017-03-03;O3;65
2;2017-03-03;SO2;11
2;2017-03-03;PM10;49
2;2017-03-03;PM25;27
2;2017-03-03;NO2;109
2;2017-03-03;O3;65
2;2017-03-03;C6H6;1.7
6;2017-03-03;PM10;38
6;2017-03-03;PM25;22
6;2017-03-03;NO2;98
6;2017-03-03;CO_8h;1.4
6;2017-03-03;C6H6;2.3
7;2017-03-03;PM10;40
7;2017-03-03;NO2;
7;2017-03-03;O3;
8;2017-03-03;NO2;88
8;2017-03-03;CO_8h;1.6
8;2017-03-03;C6H6;2.2
1;2017-03-06;NO2;34
3;2017-03-06;NO2;77
3;2017-03-06;CO_8h;0.9
4;2017-03-06;NO2;
4;2017-03-06;CO_8h;1.2
4;2017-03-06;C6H6;1.7
5;2017-03-06;NO2;55
5;2017-03-06;O3;78
2;2017-03-06;SO2;11
2;2017-03-06;PM10;19
2;2017-03-06;PM25;11
2;2017-03-06;NO2;79
2;2017-03-06;O3;78
2;2017-03-06;C6H6;0.5
6;2017-03-06;PM10;15
6;2017-03-06;PM25;8
6;2017-03-06;NO2;58
6;2017-03-06;CO_8h;0.7
6;2017-03-06;C6H6;1.1
7;2017-03-06;PM10;15
7;2017-03-06;NO2;57
7;2017-03-06;O3;64
8;2017-03-06;NO2;71
8;2017-03-06;CO_8h;1
8;2017-03-06;C6H6;0.5
1;2017-03-07;NO2;39
3;2017-03-07;NO2;101
3;2017-03-07;CO_8h;1
4;2017-03-07;NO2;119
4;2017-03-07;CO_8h;1.2
4;2017-03-07;C6H6;2.9
5;2017-03-07;NO2;65
5;2017-03-07;O3;44
2;2017-03-07;SO2;12
2;2017-03-07;PM10;36
2;2017-03-07;PM25;28
2;2017-03-07;NO2;99
2;2017-03-07;O3;52
2;2017-03-07;C6H6;1.5
6;2017-03-07;PM10;29
6;2017-03-07;PM25;20
6;2017-03-07;NO2;97
6;2017-03-07;CO_8h;
6;2017-03-07;C6H6;1.9
7;2017-03-07;PM10;25
7;2017-03-07;NO2;94
7;2017-03-07;O3;27
8;2017-03-07;NO2;76
8;2017-03-07;CO_8h;1.2
8;2017-03-07;C6H6;1.5
1;2017-03-08;NO2;
3;2017-03-08;NO2;71
3;2017-03-08;CO_8h;1
4;2017-03-08;NO2;97
4;2017-03-08;CO_8h;1.1
4;2017-03-08;C6H6;1.6
5;2017-03-08;NO2;47
5;2017-03-08;O3;85
2;2017-03-08;SO2;10
2;2017-03-08;PM10;21
2;2017-03-08;PM25;20
2;2017-03-08;NO2;62
2;2017-03-08;O3;87
2;2017-03-08;C6H6;0.5
6;2017-03-08;PM10;10
6;2017-03-08;PM25;6
6;2017-03-08;NO2;93
6;2017-03-08;CO_8h;1.4
6;2017-03-08;C6H6;1.4
7;2017-03-08;PM10;15
7;2017-03-08;NO2;84
7;2017-03-08;O3;71
8;2017-03-08;NO2;56
8;2017-03-08;CO_8h;1.1
8;2017-03-08;C6H6;0.5
1;2017-03-09;NO2;
3;2017-03-09;NO2;160
3;2017-03-09;CO_8h;1
4;2017-03-09;NO2;139
4;2017-03-09;CO_8h;1.4
4;2017-03-09;C6H6;2.7
5;2017-03-09;NO2;85
5;2017-03-09;O3;71
2;2017-03-09;SO2;9
2;2017-03-09;PM10;32
2;2017-03-09;PM25;20
2;2017-03-09;NO2;131
2;2017-03-09;O3;78
2;2017-03-09;C6H6;1.2
6;2017-03-09;PM10;19
6;2017-03-09;PM25;9
6;2017-03-09;NO2;122
6;2017-03-09;CO_8h;1.9
6;2017-03-09;C6H6;1.8
7;2017-03-09;PM10;21
7;2017-03-09;NO2;125
7;2017-03-09;O3;70
8;2017-03-09;NO2;97
8;2017-03-09;CO_8h;1.4
8;2017-03-09;C6H6;1.7
1;2017-03-10;NO2;
3;2017-03-10;NO2;157
3;2017-03-10;CO_8h;1.4
4;2017-03-10;NO2;165
4;2017-03-10;CO_8h;2
4;2017-03-10;C6H6;5
5;2017-03-10;NO2;75
5;2017-03-10;O3;70
2;2017-03-10;SO2;12
2;2017-03-10;PM10;52
2;2017-03-10;PM25;36
2;2017-03-10;NO2;140
2;2017-03-10;O3;76
2;2017-03-10;C6H6;2.9
6;2017-03-10;PM10;45
6;2017-03-10;PM25;16
6;2017-03-10;NO2;137
6;2017-03-10;CO_8h;2.4
6;2017-03-10;C6H6;3.3
7;2017-03-10;PM10;45
7;2017-03-10;NO2;142
7;2017-03-10;O3;68
8;2017-03-10;NO2;131
8;2017-03-10;CO_8h;1.8
8;2017-03-10;C6H6;2.9
1;2017-03-13;NO2;
3;2017-03-13;NO2;92
3;2017-03-13;CO_8h;0.8
4;2017-03-13;NO2;139
4;2017-03-13;CO_8h;1.2
4;2017-03-13;C6H6;2.3
5;2017-03-13;NO2;49
5;2017-03-13;O3;92
2;2017-03-13;SO2;10
2;2017-03-13;PM10;29
2;2017-03-13;PM25;22
2;2017-03-13;NO2;65
2;2017-03-13;O3;99
2;2017-03-13;C6H6;0.5
6;2017-03-13;PM10;17
6;2017-03-13;PM25;10
6;2017-03-13;NO2;
6;2017-03-13;CO_8h;
6;2017-03-13;C6H6;
7;2017-03-13;PM10;25
7;2017-03-13;NO2;96
7;2017-03-13;O3;90
8;2017-03-13;NO2;57
8;2017-03-13;CO_8h;1.1
8;2017-03-13;C6H6;0.5
1;2017-03-14;NO2;
3;2017-03-14;NO2;105
3;2017-03-14;CO_8h;0.8
4;2017-03-14;NO2;132
4;2017-03-14;CO_8h;1.3
4;2017-03-14;C6H6;
5;2017-03-14;NO2;63
5;2017-03-14;O3;83
2;2017-03-14;SO2;8
2;2017-03-14;PM10;36
2;2017-03-14;PM25;23
2;2017-03-14;NO2;90
2;2017-03-14;O3;89
2;2017-03-14;C6H6;0.5
6;2017-03-14;PM10;34
6;2017-03-14;PM25;16
6;2017-03-14;NO2;
6;2017-03-14;CO_8h;
6;2017-03-14;C6H6;
7;2017-03-14;PM10;35
7;2017-03-14;NO2;96
7;2017-03-14;O3;74
8;2017-03-14;NO2;89
8;2017-03-14;CO_8h;1.3
8;2017-03-14;C6H6;1.1
1;2017-03-15;NO2;
3;2017-03-15;NO2;152
3;2017-03-15;CO_8h;1.2
4;2017-03-15;NO2;170
4;2017-03-15;CO_8h;1.7
4;2017-03-15;C6H6;4.2
5;2017-03-15;NO2;104
5;2017-03-15;O3;86
2;2017-03-15;SO2;
2;2017-03-15;PM10;
2;2017-03-15;PM25;
2;2017-03-15;NO2;148
2;2017-03-15;O3;89
2;2017-03-15;C6H6;2.6
6;2017-03-15;PM10;61
6;2017-03-15;PM25;39
6;2017-03-15;NO2;
6;2017-03-15;CO_8h;
6;2017-03-15;C6H6;
7;2017-03-15;PM10;63
7;2017-03-15;NO2;127
7;2017-03-15;O3;83
8;2017-03-15;NO2;116
8;2017-03-15;CO_8h;1.9
8;2017-03-15;C6H6;2.6
1;2017-03-16;NO2;111
3;2017-03-16;NO2;125
3;2017-03-16;CO_8h;1.4
4;2017-03-16;NO2;155
4;2017-03-16;CO_8h;1.8
4;2017-03-16;C6H6;4.1
5;2017-03-16;NO2;78
5;2017-03-16;O3;86
2;2017-03-16;SO2;2.5
2;2017-03-16;PM10;86
2;2017-03-16;PM25;59
2;2017-03-16;NO2;125
2;2017-03-16;O3;97
2;2017-03-16;C6H6;1.7
6;2017-03-16;PM10;82
6;2017-03-16;PM25;56
6;2017-03-16;NO2;
6;2017-03-16;CO_8h;
6;2017-03-16;C6H6;
7;2017-03-16;PM10;77
7;2017-03-16;NO2;106
7;2017-03-16;O3;71
8;2017-03-16;NO2;95
8;2017-03-16;CO_8h;2
8;2017-03-16;C6H6;1.9
1;2017-03-17;NO2;134
3;2017-03-17;NO2;169
3;2017-03-17;CO_8h;1.3
4;2017-03-17;NO2;206
4;2017-03-17;CO_8h;1.7
4;2017-03-17;C6H6;4.8
5;2017-03-17;NO2;100
5;2017-03-17;O3;83
2;2017-03-17;SO2;2.5
2;2017-03-17;PM10;123
2;2017-03-17;PM25;83
2;2017-03-17;NO2;171
2;2017-03-17;O3;95
2;2017-03-17;C6H6;2.5
6;2017-03-17;PM10;110
6;2017-03-17;PM25;77
6;2017-03-17;NO2;129
6;2017-03-17;CO_8h;
6;2017-03-17;C6H6;2.8
7;2017-03-17;PM10;116
7;2017-03-17;NO2;129
7;2017-03-17;O3;93
8;2017-03-17;NO2;132
8;2017-03-17;CO_8h;1.5
8;2017-03-17;C6H6;2.8
1;2017-03-20;NO2;32
3;2017-03-20;NO2;46
3;2017-03-20;CO_8h;0.5
4;2017-03-20;NO2;128
4;2017-03-20;CO_8h;0.9
4;2017-03-20;C6H6;1.8
5;2017-03-20;NO2;34
5;2017-03-20;O3;70
2;2017-03-20;SO2;2.5
2;2017-03-20;PM10;47
2;2017-03-20;PM25;30
2;2017-03-20;NO2;48
2;2017-03-20;O3;75
2;2017-03-20;C6H6;0.5
6;2017-03-20;PM10;46
6;2017-03-20;PM25;28
6;2017-03-20;NO2;62
6;2017-03-20;CO_8h;0.8
6;2017-03-20;C6H6;0.5
7;2017-03-20;PM10;39
7;2017-03-20;NO2;58
7;2017-03-20;O3;69
8;2017-03-20;NO2;45
8;2017-03-20;CO_8h;0.6
8;2017-03-20;C6H6;0.5
1;2017-03-21;NO2;62
3;2017-03-21;NO2;58
3;2017-03-21;CO_8h;0.7
4;2017-03-21;NO2;150
4;2017-03-21;CO_8h;1.1
4;2017-03-21;C6H6;3.4
5;2017-03-21;NO2;45
5;2017-03-21;O3;76
2;2017-03-21;SO2;2.5
2;2017-03-21;PM10;
2;2017-03-21;PM25;
2;2017-03-21;NO2;84
2;2017-03-21;O3;81
2;2017-03-21;C6H6;1.1
6;2017-03-21;PM10;83
6;2017-03-21;PM25;60
6;2017-03-21;NO2;86
6;2017-03-21;CO_8h;1.1
6;2017-03-21;C6H6;1.7
7;2017-03-21;PM10;80
7;2017-03-21;NO2;88
7;2017-03-21;O3;73
8;2017-03-21;NO2;67
8;2017-03-21;CO_8h;0.7
8;2017-03-21;C6H6;1.3
1;2017-03-22;NO2;62
3;2017-03-22;NO2;42
3;2017-03-22;CO_8h;
4;2017-03-22;NO2;
4;2017-03-22;CO_8h;1.1
4;2017-03-22;C6H6;3.8
5;2017-03-22;NO2;42
5;2017-03-22;O3;53
2;2017-03-22;SO2;2.5
2;2017-03-22;PM10;
2;2017-03-22;PM25;66
2;2017-03-22;NO2;75
2;2017-03-22;O3;56
2;2017-03-22;C6H6;1.5
6;2017-03-22;PM10;97
6;2017-03-22;PM25;69
6;2017-03-22;NO2;82
6;2017-03-22;CO_8h;1.2
6;2017-03-22;C6H6;1.9
7;2017-03-22;PM10;96
7;2017-03-22;NO2;81
7;2017-03-22;O3;42
8;2017-03-22;NO2;68
8;2017-03-22;CO_8h;0.7
8;2017-03-22;C6H6;1.4
1;2017-03-23;NO2;28
3;2017-03-23;NO2;
3;2017-03-23;CO_8h;0.6
4;2017-03-23;NO2;
4;2017-03-23;CO_8h;1
4;2017-03-23;C6H6;3.1
5;2017-03-23;NO2;29
5;2017-03-23;O3;57
2;2017-03-23;SO2;2.5
2;2017-03-23;PM10;
2;2017-03-23;PM25;
2;2017-03-23;NO2;40
2;2017-03-23;O3;60
2;2017-03-23;C6H6;0
6;2017-03-23;PM10;65
6;2017-03-23;PM25;45
6;2017-03-23;NO2;58
6;2017-03-23;CO_8h;1.1
6;2017-03-23;C6H6;1.3
7;2017-03-23;PM10;61
7;2017-03-23;NO2;54
7;2017-03-23;O3;44
8;2017-03-23;NO2;45
8;2017-03-23;CO_8h;0.7
8;2017-03-23;C6H6;0.5
1;2017-03-24;NO2;65
3;2017-03-24;NO2;
3;2017-03-24;CO_8h;0.8
4;2017-03-24;NO2;
4;2017-03-24;CO_8h;1
4;2017-03-24;C6H6;3.1
5;2017-03-24;NO2;48
5;2017-03-24;O3;49
2;2017-03-24;SO2;2
2;2017-03-24;PM10;
2;2017-03-24;PM25;
2;2017-03-24;NO2;66
2;2017-03-24;O3;51
2;2017-03-24;C6H6;0.5
6;2017-03-24;PM10;49
6;2017-03-24;PM25;36
6;2017-03-24;NO2;80
6;2017-03-24;CO_8h;1.2
6;2017-03-24;C6H6;1.4
7;2017-03-24;PM10;40
7;2017-03-24;NO2;75
7;2017-03-24;O3;41
8;2017-03-24;NO2;70
8;2017-03-24;CO_8h;0.7
8;2017-03-24;C6H6;1
1;2017-03-27;NO2;42
3;2017-03-27;NO2;
3;2017-03-27;CO_8h;0.6
4;2017-03-27;NO2;
4;2017-03-27;CO_8h;0.6
4;2017-03-27;C6H6;1.3
5;2017-03-27;NO2;28
5;2017-03-27;O3;77
2;2017-03-27;SO2;
2;2017-03-27;PM10;
2;2017-03-27;PM25;6
2;2017-03-27;NO2;53
2;2017-03-27;O3;89
2;2017-03-27;C6H6;0.5
6;2017-03-27;PM10;19
6;2017-03-27;PM25;19
6;2017-03-27;NO2;43
6;2017-03-27;CO_8h;1
6;2017-03-27;C6H6;0.5
7;2017-03-27;PM10;13
7;2017-03-27;NO2;49
7;2017-03-27;O3;91
8;2017-03-27;NO2;52
8;2017-03-27;CO_8h;0.6
8;2017-03-27;C6H6;0.5
1;2017-03-28;NO2;89
3;2017-03-28;NO2;
3;2017-03-28;CO_8h;0.8
4;2017-03-28;NO2;
4;2017-03-28;CO_8h;0.8
4;2017-03-28;C6H6;2.2
5;2017-03-28;NO2;56
5;2017-03-28;O3;75
2;2017-03-28;SO2;
2;2017-03-28;PM10;
2;2017-03-28;PM25;
2;2017-03-28;NO2;
2;2017-03-28;O3;85
2;2017-03-28;C6H6;
6;2017-03-28;PM10;33
6;2017-03-28;PM25;21
6;2017-03-28;NO2;74
6;2017-03-28;CO_8h;1.1
6;2017-03-28;C6H6;1.4
7;2017-03-28;PM10;26
7;2017-03-28;NO2;73
7;2017-03-28;O3;70
8;2017-03-28;NO2;75
8;2017-03-28;CO_8h;0.6
8;2017-03-28;C6H6;1
1;2017-03-29;NO2;105
3;2017-03-29;NO2;146
3;2017-03-29;CO_8h;0.7
4;2017-03-29;NO2;149
4;2017-03-29;CO_8h;1.2
4;2017-03-29;C6H6;
5;2017-03-29;NO2;77
5;2017-03-29;O3;83
2;2017-03-29;SO2;2.5
2;2017-03-29;PM10;
2;2017-03-29;PM25;
2;2017-03-29;NO2;98
2;2017-03-29;O3;82
2;2017-03-29;C6H6;2.3
6;2017-03-29;PM10;45
6;2017-03-29;PM25;28
6;2017-03-29;NO2;107
6;2017-03-29;CO_8h;1.5
6;2017-03-29;C6H6;2.3
7;2017-03-29;PM10;44
7;2017-03-29;NO2;114
7;2017-03-29;O3;77
8;2017-03-29;NO2;93
8;2017-03-29;CO_8h;1.1
8;2017-03-29;C6H6;1.8
1;2017-03-30;NO2;107
3;2017-03-30;NO2;185
3;2017-03-30;CO_8h;1.2
4;2017-03-30;NO2;192
4;2017-03-30;CO_8h;1.9
4;2017-03-30;C6H6;
5;2017-03-30;NO2;83
5;2017-03-30;O3;98
2;2017-03-30;SO2;2.5
2;2017-03-30;PM10;
2;2017-03-30;PM25;
2;2017-03-30;NO2;106
2;2017-03-30;O3;94
2;2017-03-30;C6H6;2.7
6;2017-03-30;PM10;47
6;2017-03-30;PM25;25
6;2017-03-30;NO2;121
6;2017-03-30;CO_8h;1.8
6;2017-03-30;C6H6;2.9
7;2017-03-30;PM10;53
7;2017-03-30;NO2;133
7;2017-03-30;O3;81
8;2017-03-30;NO2;101
8;2017-03-30;CO_8h;1.4
8;2017-03-30;C6H6;2.7
1;2017-03-31;NO2;93
3;2017-03-31;NO2;174
3;2017-03-31;CO_8h;1.6
4;2017-03-31;NO2;170
4;2017-03-31;CO_8h;2.2
4;2017-03-31;C6H6;
5;2017-03-31;NO2;80
5;2017-03-31;O3;113
2;2017-03-31;SO2;5
2;2017-03-31;PM10;58
2;2017-03-31;PM25;
2;2017-03-31;NO2;134
2;2017-03-31;O3;106
2;2017-03-31;C6H6;2.6
6;2017-03-31;PM10;40
6;2017-03-31;PM25;26
6;2017-03-31;NO2;119
6;2017-03-31;CO_8h;1.8
6;2017-03-31;C6H6;2.7
7;2017-03-31;PM10;50
7;2017-03-31;NO2;121
7;2017-03-31;O3;95
8;2017-03-31;NO2;106
8;2017-03-31;CO_8h;1.2
8;2017-03-31;C6H6;2.4
1;2017-04-03;NO2;40
3;2017-04-03;NO2;
3;2017-04-03;CO_8h;0.6
4;2017-04-03;NO2;76
4;2017-04-03;CO_8h;0.7
4;2017-04-03;C6H6;
5;2017-04-03;NO2;27
5;2017-04-03;O3;97
2;2017-04-03;SO2;2.5
2;2017-04-03;PM10;
2;2017-04-03;PM25;
2;2017-04-03;NO2;49
2;2017-04-03;O3;108
2;2017-04-03;C6H6;0.5
6;2017-04-03;PM10;38
6;2017-04-03;PM25;30
6;2017-04-03;NO2;54
6;2017-04-03;CO_8h;0.9
6;2017-04-03;C6H6;0.5
7;2017-04-03;PM10;29
7;2017-04-03;NO2;44
7;2017-04-03;O3;98
8;2017-04-03;NO2;57
8;2017-04-03;CO_8h;0.7
8;2017-04-03;C6H6;0.5
1;2017-04-04;NO2;105
3;2017-04-04;NO2;
3;2017-04-04;CO_8h;0.8
4;2017-04-04;NO2;124
4;2017-04-04;CO_8h;1
4;2017-04-04;C6H6;
5;2017-04-04;NO2;63
5;2017-04-04;O3;102
2;2017-04-04;SO2;5
2;2017-04-04;PM10;41
2;2017-04-04;PM25;29
2;2017-04-04;NO2;104
2;2017-04-04;O3;98
2;2017-04-04;C6H6;1.3
6;2017-04-04;PM10;34
6;2017-04-04;PM25;21
6;2017-04-04;NO2;96
6;2017-04-04;CO_8h;1.2
6;2017-04-04;C6H6;1.6
7;2017-04-04;PM10;34
7;2017-04-04;NO2;94
7;2017-04-04;O3;85
8;2017-04-04;NO2;92
8;2017-04-04;CO_8h;0.9
8;2017-04-04;C6H6;1.6
1;2017-04-05;NO2;71
3;2017-04-05;NO2;
3;2017-04-05;CO_8h;0.8
4;2017-04-05;NO2;106
4;2017-04-05;CO_8h;1.1
4;2017-04-05;C6H6;
5;2017-04-05;NO2;62
5;2017-04-05;O3;107
2;2017-04-05;SO2;6
2;2017-04-05;PM10;37
2;2017-04-05;PM25;33
2;2017-04-05;NO2;92
2;2017-04-05;O3;107
2;2017-04-05;C6H6;1.6
6;2017-04-05;PM10;34
6;2017-04-05;PM25;23
6;2017-04-05;NO2;94
6;2017-04-05;CO_8h;1.2
6;2017-04-05;C6H6;1.9
7;2017-04-05;PM10;35
7;2017-04-05;NO2;81
7;2017-04-05;O3;84
8;2017-04-05;NO2;75
8;2017-04-05;CO_8h;1
8;2017-04-05;C6H6;1.3
1;2017-04-06;NO2;39
3;2017-04-06;NO2;
3;2017-04-06;CO_8h;0.8
4;2017-04-06;NO2;82
4;2017-04-06;CO_8h;0.8
4;2017-04-06;C6H6;
5;2017-04-06;NO2;29
5;2017-04-06;O3;85
2;2017-04-06;SO2;2.5
2;2017-04-06;PM10;19
2;2017-04-06;PM25;
2;2017-04-06;NO2;44
2;2017-04-06;O3;91
2;2017-04-06;C6H6;0.5
6;2017-04-06;PM10;21
6;2017-04-06;PM25;16
6;2017-04-06;NO2;69
6;2017-04-06;CO_8h;1.1
6;2017-04-06;C6H6;1.2
7;2017-04-06;PM10;17
7;2017-04-06;NO2;54
7;2017-04-06;O3;85
8;2017-04-06;NO2;
8;2017-04-06;CO_8h;0.7
8;2017-04-06;C6H6;0.5
1;2017-04-07;NO2;64
3;2017-04-07;NO2;
3;2017-04-07;CO_8h;0.9
4;2017-04-07;NO2;114
4;2017-04-07;CO_8h;0.9
4;2017-04-07;C6H6;
5;2017-04-07;NO2;52
5;2017-04-07;O3;95
2;2017-04-07;SO2;2.5
2;2017-04-07;PM10;31
2;2017-04-07;PM25;31
2;2017-04-07;NO2;80
2;2017-04-07;O3;91
2;2017-04-07;C6H6;1
6;2017-04-07;PM10;28
6;2017-04-07;PM25;17
6;2017-04-07;NO2;86
6;2017-04-07;CO_8h;1.2
6;2017-04-07;C6H6;1.6
7;2017-04-07;PM10;25
7;2017-04-07;NO2;94
7;2017-04-07;O3;82
8;2017-04-07;NO2;79
8;2017-04-07;CO_8h;0.8
8;2017-04-07;C6H6;1.4
1;2017-04-10;NO2;88
3;2017-04-10;NO2;131
3;2017-04-10;CO_8h;1.6
4;2017-04-10;NO2;126
4;2017-04-10;CO_8h;1.3
4;2017-04-10;C6H6;
5;2017-04-10;NO2;54
5;2017-04-10;O3;116
2;2017-04-10;SO2;2.5
2;2017-04-10;PM10;49
2;2017-04-10;PM25;45
2;2017-04-10;NO2;90
2;2017-04-10;O3;126
2;2017-04-10;C6H6;0.5
6;2017-04-10;PM10;48
6;2017-04-10;PM25;31
6;2017-04-10;NO2;84
6;2017-04-10;CO_8h;1.2
6;2017-04-10;C6H6;1.2
7;2017-04-10;PM10;43
7;2017-04-10;NO2;75
7;2017-04-10;O3;118
8;2017-04-10;NO2;80
8;2017-04-10;CO_8h;1.2
8;2017-04-10;C6H6;1.2
1;2017-04-11;NO2;117
3;2017-04-11;NO2;151
3;2017-04-11;CO_8h;1
4;2017-04-11;NO2;107
4;2017-04-11;CO_8h;1
4;2017-04-11;C6H6;
5;2017-04-11;NO2;44
5;2017-04-11;O3;123
2;2017-04-11;SO2;6
2;2017-04-11;PM10;40
2;2017-04-11;PM25;35
2;2017-04-11;NO2;94
2;2017-04-11;O3;122
2;2017-04-11;C6H6;1
6;2017-04-11;PM10;35
6;2017-04-11;PM25;26
6;2017-04-11;NO2;80
6;2017-04-11;CO_8h;1.2
6;2017-04-11;C6H6;1.5
7;2017-04-11;PM10;38
7;2017-04-11;NO2;75
7;2017-04-11;O3;114
8;2017-04-11;NO2;96
8;2017-04-11;CO_8h;0.7
8;2017-04-11;C6H6;1.1
1;2017-04-12;NO2;56
3;2017-04-12;NO2;100
3;2017-04-12;CO_8h;1
4;2017-04-12;NO2;113
4;2017-04-12;CO_8h;0.9
4;2017-04-12;C6H6;
5;2017-04-12;NO2;42
5;2017-04-12;O3;110
2;2017-04-12;SO2;10
2;2017-04-12;PM10;39
2;2017-04-12;PM25;31
2;2017-04-12;NO2;50
2;2017-04-12;O3;110
2;2017-04-12;C6H6;0.5
6;2017-04-12;PM10;35
6;2017-04-12;PM25;23
6;2017-04-12;NO2;63
6;2017-04-12;CO_8h;1.2
6;2017-04-12;C6H6;1.2
7;2017-04-12;PM10;35
7;2017-04-12;NO2;71
7;2017-04-12;O3;99
8;2017-04-12;NO2;69
8;2017-04-12;CO_8h;0.7
8;2017-04-12;C6H6;0.5
1;2017-04-13;NO2;61
3;2017-04-13;NO2;135
3;2017-04-13;CO_8h;0.6
4;2017-04-13;NO2;116
4;2017-04-13;CO_8h;0.9
4;2017-04-13;C6H6;
5;2017-04-13;NO2;57
5;2017-04-13;O3;101
2;2017-04-13;SO2;6
2;2017-04-13;PM10;37
2;2017-04-13;PM25;26
2;2017-04-13;NO2;87
2;2017-04-13;O3;104
2;2017-04-13;C6H6;0.5
6;2017-04-13;PM10;35
6;2017-04-13;PM25;21
6;2017-04-13;NO2;63
6;2017-04-13;CO_8h;1.1
6;2017-04-13;C6H6;1.3
7;2017-04-13;PM10;33
7;2017-04-13;NO2;81
7;2017-04-13;O3;96
8;2017-04-13;NO2;86
8;2017-04-13;CO_8h;0.8
8;2017-04-13;C6H6;0.5
1;2017-04-14;NO2;46
3;2017-04-14;NO2;76
3;2017-04-14;CO_8h;0.5
4;2017-04-14;NO2;62
4;2017-04-14;CO_8h;0.9
4;2017-04-14;C6H6;0.5
5;2017-04-14;NO2;46
5;2017-04-14;O3;105
2;2017-04-14;SO2;9
2;2017-04-14;PM10;32
2;2017-04-14;PM25;26
2;2017-04-14;NO2;39
2;2017-04-14;O3;105
2;2017-04-14;C6H6;1
6;2017-04-14;PM10;34
6;2017-04-14;PM25;17
6;2017-04-14;NO2;53
6;2017-04-14;CO_8h;1.1
6;2017-04-14;C6H6;1
7;2017-04-14;PM10;31
7;2017-04-14;NO2;40
7;2017-04-14;O3;92
8;2017-04-14;NO2;54
8;2017-04-14;CO_8h;0.8
8;2017-04-14;C6H6;0.5
1;2017-04-18;NO2;34
3;2017-04-18;NO2;139
3;2017-04-18;CO_8h;0.5
4;2017-04-18;NO2;102
4;2017-04-18;CO_8h;0.6
4;2017-04-18;C6H6;
5;2017-04-18;NO2;37
5;2017-04-18;O3;100
2;2017-04-18;SO2;6
2;2017-04-18;PM10;18
2;2017-04-18;PM25;16
2;2017-04-18;NO2;82
2;2017-04-18;O3;101
2;2017-04-18;C6H6;0.5
