_id,ZONA,CODICE_AREA,AREA_MQ,PERIM_M,PARCO,LONG_X_4326_CENTROID,LAT_Y_4326_CENTROID,Location
190,7,112,84.6518554688,45.2914590069,PARCO DI BAGGIO,9.088432634510706,45.463959875371465,"(45.463959875371465, 9.088432634510706)"
191,7,112,154.3383789063,74.2399292649,PARCO DI BAGGIO,9.08807590534663,45.46386687002108,"(45.46386687002108, 9.08807590534663)"
192,7,112,151.1420898438,74.0706530751,PARCO DI BAGGIO,9.088027753800002,45.46395411266823,"(45.46395411266823, 9.088027753800002)"
193,7,112,147.1474609375,64.1906955872,PARCO DI BAGGIO,9.090472102701533,45.462901843953105,"(45.462901843953105, 9.090472102701533)"
194,9,159,38456.06640625,1944.6131050728,PIOPPETO BOVISASCA,9.15440763557964,45.519291424403406,"(45.519291424403406, 9.15440763557964)"
195,5,136,42226.173828125,1361.8313110368,PARCO BARAVALLE,9.183505179715999,45.44667339955678,"(45.44667339955678, 9.183505179715999)"
196,1,82,5843.9306640625,335.4772647238,GIARDINO ORIANA FALLACI,9.194311368592546,45.45347827916762,"(45.45347827916762, 9.194311368592546)"
197,9,262,3849.0200195313,254.5046243467,GIARDINO GINA GALEOTTI BIANCHI,9.188521471731761,45.51473448802151,"(45.51473448802151, 9.188521471731761)"
198,4,165,73723.0317382812,1092.8963417232,PARCO VITTORIO FORMENTANO,9.215875821731453,45.46040037527015,"(45.46040037527015, 9.215875821731453)"
199,9,36,22078.669921875,695.576689711,GIARDINO WANDA OSIRIS,9.19532704425435,45.5025591411114,"(45.5025591411114, 9.19532704425435)"
200,6,36,53568.7192382812,1653.4724408622,PARCO LA SPEZIA,9.169345466510071,45.439239503039516,"(45.439239503039516, 9.169345466510071)"
201,8,423,119.8798828125,191.3148023134,GIARDINO ANTONIO CEDERNA,9.16688925297036,45.492110588588154,"(45.492110588588154, 9.16688925297036)"
202,8,423,10819.525390625,1044.494724393,GIARDINO ANTONIO CEDERNA,9.165234525883369,45.494091663985465,"(45.494091663985465, 9.165234525883369)"
203,8,423,7831.0375976563,349.7598707204,GIARDINO ANTONIO CEDERNA,9.16743615305211,45.49240263671194,"(45.49240263671194, 9.16743615305211)"
204,8,162,62107.2133789062,1294.8795864182,PARCO GIOVANNI TESTORI,9.154722536340394,45.498920360545455,"(45.498920360545455, 9.154722536340394)"
205,7,93,36152.5224609375,1454.7742901414,PARCO DEL FANCIULLO,9.107046472675034,45.47531034778713,"(45.47531034778713, 9.107046472675034)"
206,9,132,40708.3212890625,1218.7264361279,PARCO WALTER CHIARI,9.153029909594702,45.515179576845135,"(45.515179576845135, 9.153029909594702)"
207,1,153,16604.1059570312,705.3846908568,GIARDINO DELLA GUASTALLA,9.19716537112056,45.460024429522974,"(45.460024429522974, 9.19716537112056)"
208,2,204,125405.513671875,2412.860210491,PARCO ADRIANO,9.251490130522924,45.518249393656056,"(45.518249393656056, 9.251490130522924)"
209,7,112,36840.2919921875,1194.9914934514,PARCO DI BAGGIO,9.09036290680916,45.46384357371825,"(45.46384357371825, 9.09036290680916)"
210,1,121,174985.013671875,2878.9029949022,GIARDINI PUBBLICI INDRO MONTANELLI,9.199929580337479,45.47438641404661,"(45.47438641404661, 9.199929580337479)"
211,5,135,62947.1079101562,989.4102939737,PARCO ALESSANDRINA RAVIZZA,9.192504708232542,45.44751039994309,"(45.44751039994309, 9.192504708232542)"
212,1,158,27299.3930664062,1110.9225844432,PARCO PAPA GIOVANNI PAOLO II,9.182190874768786,45.45556990792037,"(45.45556990792037, 9.182190874768786)"
213,1,158,42.6142578125,47.5811308353,PARCO PAPA GIOVANNI PAOLO II,9.182857982518481,45.458512860496995,"(45.458512860496995, 9.182857982518481)"
214,1,158,13115.0244140625,650.561546412,PARCO PAPA GIOVANNI PAOLO II,9.182632179607737,45.457833503146674,"(45.457833503146674, 9.182632179607737)"
215,3,144,184590.604980469,2586.954212685,PARCO LAMBRO,9.257938273699526,45.49457243714779,"(45.49457243714779, 9.257938273699526)"
216,3,144,3170.009765625,338.6061858217,PARCO LAMBRO,9.258762742500746,45.496460122946914,"(45.496460122946914, 9.258762742500746)"
217,3,144,4442.7587890625,472.9011153666,PARCO LAMBRO,9.256340400989957,45.49623343725268,"(45.49623343725268, 9.256340400989957)"
218,3,144,486.8212890625,339.090290526,PARCO LAMBRO,9.256699792117256,45.49611607337713,"(45.49611607337713, 9.256699792117256)"
219,3,144,1489.9770507813,723.6008337376,PARCO LAMBRO,9.25990717002674,45.49672759692001,"(45.49672759692001, 9.25990717002674)"
220,3,144,59.5024414063,39.3568548871,PARCO LAMBRO,9.255045413183892,45.49498127750031,"(45.49498127750031, 9.255045413183892)"
221,4,79,513389.174804688,6069.7255618715,PARCO ENRICO FORLANINI,9.26281763136744,45.46458349037268,"(45.46458349037268, 9.26281763136744)"
222,4,79,117.4760742188,469.9689247849,PARCO ENRICO FORLANINI,9.258897007501323,45.465901350189895,"(45.465901350189895, 9.258897007501323)"
223,4,79,31580.2431640625,1801.496746317,PARCO ENRICO FORLANINI,9.25546426090227,45.46606223572664,"(45.46606223572664, 9.25546426090227)"
224,2,98,99438.2470703125,4372.244082967,PARCO EX TROTTER,9.224170986256075,45.49448887676121,"(45.49448887676121, 9.224170986256075)"
225,6,175,9.1640625,11.4738917652,PARCO DON GIUSSANI,9.165575326279763,45.45718142925629,"(45.45718142925629, 9.165575326279763)"
226,6,175,2046.4594726563,254.2199095041,PARCO DON GIUSSANI,9.166442945790662,45.458829841014015,"(45.458829841014015, 9.166442945790662)"
227,6,175,1091.6723632813,161.1851114925,PARCO DON GIUSSANI,9.166285743470743,45.45667406612615,"(45.45667406612615, 9.166285743470743)"
228,6,175,1565.7421875,224.1942875133,PARCO DON GIUSSANI,9.1672162501242,45.456918050273046,"(45.456918050273046, 9.1672162501242)"
229,6,175,42689.5791015625,1081.2161048832,PARCO DON GIUSSANI,9.16636490061297,45.45785810185603,"(45.45785810185603, 9.16636490061297)"
230,6,233,296.6235351563,78.3014171281,PARCO DELLE CROCEROSSINE,9.125098823207125,45.44878788745621,"(45.44878788745621, 9.125098823207125)"
231,4,157,1290.3505859375,127.371909269,PARCO EMILIO ALESSANDRINI,9.224567726511854,45.45008122952757,"(45.45008122952757, 9.224567726511854)"
232,4,250,614.1137695313,159.5031110595,GIARDINO PIAZZALE BOLOGNA,9.22245568604057,45.44604312079643,"(45.44604312079643, 9.22245568604057)"
233,9,370,59.8891601563,35.7544273094,GIARDINO VIA DELLA PORTA,9.20677508963168,45.51807766100382,"(45.51807766100382, 9.20677508963168)"
234,6,238,2841.4106445313,277.4608911514,GIARDINO GONIN GIORDANI,9.1213722802384,45.447618825263014,"(45.447618825263014, 9.1213722802384)"
235,1,153,69.7744140625,30.3036877011,GIARDINO DELLA GUASTALLA,9.198294380094323,45.45990570419892,"(45.45990570419892, 9.198294380094323)"
236,4,157,5997.0151367188,405.1646964815,PARCO EMILIO ALESSANDRINI,9.228918402961895,45.44979431524094,"(45.44979431524094, 9.228918402961895)"
237,2,119,2117.4467773438,216.8277772523,GIARDINO ALDO PROTTI,9.200508010604175,45.49313165781128,"(45.49313165781128, 9.200508010604175)"
238,2,119,1154.8334960938,161.6228976144,GIARDINO ALDO PROTTI,9.200015698487928,45.49461633635706,"(45.49461633635706, 9.200015698487928)"
239,3,215,423.5825195313,106.9937060933,PARCO DELL'ACQUA,9.25354845520556,45.47897465597387,"(45.47897465597387, 9.25354845520556)"
240,3,215,2747.1733398438,347.5751230878,PARCO DELL'ACQUA,9.251703053030395,45.47904630669503,"(45.47904630669503, 9.251703053030395)"
241,7,360,868.1791992188,178.0414595024,PARCO DEI FONTANILI,9.09891460765458,45.44830885625633,"(45.44830885625633, 9.09891460765458)"
242,1,151,2484.939453125,205.3517149876,PARCO SEMPIONE,9.171699932383481,45.474644053510616,"(45.474644053510616, 9.171699932383481)"
243,1,151,8207.326171875,519.143524505,PARCO SEMPIONE,9.18077646812792,45.475990564807006,"(45.475990564807006, 9.18077646812792)"
244,1,151,4618.7006835938,277.1580871809,PARCO SEMPIONE,9.180010412717166,45.47372453502017,"(45.47372453502017, 9.180010412717166)"
245,8,308,1173.4755859375,143.4988230069,PARCO GUIDO VERGANI E GIARDINO VALENTINO BOMPIANI,9.161871939737384,45.4707778085491,"(45.4707778085491, 9.161871939737384)"
246,8,308,3055.73046875,303.3049216261,PARCO GUIDO VERGANI E GIARDINO VALENTINO BOMPIANI,9.162267069676556,45.471481368054896,"(45.471481368054896, 9.162267069676556)"
247,6,242,202.017578125,60.4851910984,PARCO ROBERT BADEN POWELL,9.167533319335455,45.44949756169524,"(45.44949756169524, 9.167533319335455)"
248,6,242,550.068359375,148.5773977564,PARCO ROBERT BADEN POWELL,9.167595382645848,45.44782862866544,"(45.44782862866544, 9.167595382645848)"
249,3,112,2351.61328125,193.5494551089,GIARDINO MARISA BELLISARIO,9.23799025424476,45.48968977740763,"(45.48968977740763, 9.23799025424476)"
250,2,62,2446.0229492188,246.9607776249,PARCO MARTIRI DELLA LIBERTA' IRACHENI VITTIME DEL TERRORISMO,9.229597742769915,45.50304251400868,"(45.50304251400868, 9.229597742769915)"
251,2,62,3415.216796875,243.636030365,PARCO MARTIRI DELLA LIBERTA' IRACHENI VITTIME DEL TERRORISMO,9.232755366517733,45.50218209691944,"(45.50218209691944, 9.232755366517733)"
252,2,62,2529.95703125,250.6908515415,PARCO MARTIRI DELLA LIBERTA' IRACHENI VITTIME DEL TERRORISMO,9.234498388411705,45.50414624320584,"(45.50414624320584, 9.234498388411705)"
253,2,62,481.9521484375,100.8946713705,PARCO MARTIRI DELLA LIBERTA' IRACHENI VITTIME DEL TERRORISMO,9.23546952928752,45.504406113444325,"(45.504406113444325, 9.23546952928752)"
254,3,6,782.6748046875,190.2701064681,GIARDINO SERGIO RAMELLI,9.220671729517628,45.47629186880397,"(45.47629186880397, 9.220671729517628)"
255,3,6,396.2026367188,101.0605559126,GIARDINO SERGIO RAMELLI,9.22097897233356,45.476026741022714,"(45.476026741022714, 9.22097897233356)"
256,8,326,2899.1108398438,223.8897489814,GIARDINO CARMELO BENE,9.15968431031044,45.48949428527955,"(45.48949428527955, 9.15968431031044)"
257,1,151,10995.6157226562,732.7228593759,PARCO SEMPIONE,9.175270852385202,45.47073457478661,"(45.47073457478661, 9.175270852385202)"
258,5,236,389.5483398438,89.7017152409,PARCO CASCINA CAIMERA,9.168730197317325,45.43208335761004,"(45.43208335761004, 9.168730197317325)"
259,5,78,1061.3740234375,139.4216851466,GIARDINO MARIO CAPPONI,9.185363230644121,45.44298182905513,"(45.44298182905513, 9.185363230644121)"
260,7,112,1125.8984375,133.3361367147,PARCO DI BAGGIO,9.090210717718875,45.46419783949005,"(45.46419783949005, 9.090210717718875)"
261,6,198,1291.5078125,154.5922029482,GIARDINO VINCENZO MUCCIOLI,9.158397565525249,45.455279350587155,"(45.455279350587155, 9.158397565525249)"
262,9,159,1040.9350585938,137.4723456422,PIOPPETO BOVISASCA,9.156254755508426,45.51781457799709,"(45.51781457799709, 9.156254755508426)"
263,5,136,2008.7783203125,186.8826581869,PARCO BARAVALLE,9.184327439987786,45.44707576927464,"(45.44707576927464, 9.184327439987786)"
264,9,262,270.8359375,78.1114376157,GIARDINO GINA GALEOTTI BIANCHI,9.1889915971642,45.514814580164526,"(45.514814580164526, 9.1889915971642)"
265,7,192,980.0537109375,159.2771789603,GIARDINO VAL POSCHIAVINA,9.122580259735022,45.474445282908455,"(45.474445282908455, 9.122580259735022)"
266,4,165,1404.6875,189.9270157567,PARCO VITTORIO FORMENTANO,9.214929312134899,45.46154575337461,"(45.46154575337461, 9.214929312134899)"
267,4,165,2417.4614257813,214.2229217401,PARCO VITTORIO FORMENTANO,9.216788712226133,45.45912387671018,"(45.45912387671018, 9.216788712226133)"
268,9,36,2016.53125,211.3478704776,GIARDINO WANDA OSIRIS,9.195316688190445,45.50305573824804,"(45.50305573824804, 9.195316688190445)"
269,9,91,1277.4995117188,143.5438319997,PARCO AGOSTINO BASSI,9.176194184605121,45.49813432582467,"(45.49813432582467, 9.176194184605121)"
270,9,91,1879.1264648438,176.9918389319,PARCO AGOSTINO BASSI,9.177391423431025,45.49900818939216,"(45.49900818939216, 9.177391423431025)"
271,6,36,2530.9541015625,263.4456742616,PARCO LA SPEZIA,9.168366435926865,45.43914530775666,"(45.43914530775666, 9.168366435926865)"
272,6,82,1297.7231445313,141.4272920389,GIARDINO ALBERTO MORAVIA,9.124585398582404,45.457881060462306,"(45.457881060462306, 9.124585398582404)"
273,6,82,2729.0063476563,242.2040231198,GIARDINO ALBERTO MORAVIA,9.126150704067635,45.45550241130751,"(45.45550241130751, 9.126150704067635)"
274,8,423,1581.5981445313,170.926394294,GIARDINO ANTONIO CEDERNA,9.16539078452038,45.49434512080216,"(45.49434512080216, 9.16539078452038)"
275,8,162,1605.0673828125,180.6729124856,PARCO GIOVANNI TESTORI,9.155277472690855,45.49930944476657,"(45.49930944476657, 9.155277472690855)"
276,7,93,3150.6181640625,237.8571835633,PARCO DEL FANCIULLO,9.106665197789075,45.47618176209045,"(45.47618176209045, 9.106665197789075)"
277,7,93,1842.4526367188,201.1621743205,PARCO DEL FANCIULLO,9.10825713425011,45.47459506952083,"(45.47459506952083, 9.10825713425011)"
278,1,121,4657.1782226563,305.5470075304,GIARDINI PUBBLICI INDRO MONTANELLI,9.19883930657119,45.475930351659244,"(45.475930351659244, 9.19883930657119)"
279,1,121,7942.4282226563,343.5989598554,GIARDINI PUBBLICI INDRO MONTANELLI,9.198412600397573,45.47410695281634,"(45.47410695281634, 9.198412600397573)"
280,9,148,8938.2763671875,620.5625462298,PARCO DI VILLA LITTA,9.167894299224153,45.515234643688984,"(45.515234643688984, 9.167894299224153)"
281,5,135,2426.6928710938,215.4590296353,PARCO ALESSANDRINA RAVIZZA,9.194007322279532,45.44708384204835,"(45.44708384204835, 9.194007322279532)"
282,5,135,4703.439453125,286.4264677088,PARCO ALESSANDRINA RAVIZZA,9.193120383491113,45.44719173471097,"(45.44719173471097, 9.193120383491113)"
283,5,135,2196.6752929688,207.1153616543,PARCO ALESSANDRINA RAVIZZA,9.191150879345585,45.448072717476926,"(45.448072717476926, 9.191150879345585)"
284,1,158,960.6352539063,128.1870719886,PARCO PAPA GIOVANNI PAOLO II,9.182174880153978,45.45458188685262,"(45.45458188685262, 9.182174880153978)"
285,2,98,1795.7192382813,298.1077191501,PARCO EX TROTTER,9.222824214811764,45.495432503714504,"(45.495432503714504, 9.222824214811764)"
286,2,98,1010.9086914063,157.2269842364,PARCO EX TROTTER,9.223735314544257,45.49249200877697,"(45.49249200877697, 9.223735314544257)"
287,9,28,1079.509765625,210.0990924249,GIARDINO BRUNO MUNARI,9.187058115470263,45.492930002556584,"(45.492930002556584, 9.187058115470263)"
288,1,158,1572.05078125,190.2582161114,PARCO PAPA GIOVANNI PAOLO II,9.183140943367214,45.45800815895684,"(45.45800815895684, 9.183140943367214)"
289,7,73,4314.9638671875,283.235786247,PARCO IN MEMORIA DELLE VITTIME ITALIANE NEI GULAG,9.095747204090307,45.45607854627336,"(45.45607854627336, 9.095747204090307)"
290,6,82,3423.0063476563,237.1773925473,GIARDINO ALBERTO MORAVIA,9.127775134896728,45.45522385167836,"(45.45522385167836, 9.127775134896728)"
291,2,61,97.2939453125,48.1855415223,PARCO DI VILLA FINZI,9.218998457529693,45.50586247069408,"(45.50586247069408, 9.218998457529693)"
292,2,61,160.1030273438,56.9382620248,PARCO DI VILLA FINZI,9.219363452326904,45.506513853136056,"(45.506513853136056, 9.219363452326904)"
293,8,209,1743.6450195313,176.3024951098,PARCO DI VILLA SCHEIBLER,9.13071372686998,45.51718889865053,"(45.51718889865053, 9.13071372686998)"
294,8,209,1452.7265625,155.1358278192,PARCO DI VILLA SCHEIBLER,9.131512535917443,45.51459482783865,"(45.51459482783865, 9.131512535917443)"
295,8,209,1124.0498046875,135.267524057,PARCO DI VILLA SCHEIBLER,9.133794180984587,45.514087081183504,"(45.514087081183504, 9.133794180984587)"
296,8,209,1282.5522460938,147.0831248914,PARCO DI VILLA SCHEIBLER,9.135323995720949,45.51719543893793,"(45.51719543893793, 9.135323995720949)"
297,8,36,37831.0615234375,1040.5957061158,PARCO SANDRO PERTINI,9.107253883403061,45.4960610879754,"(45.4960610879754, 9.107253883403061)"
298,8,36,2185.5087890625,184.2489952891,PARCO SANDRO PERTINI,9.106184545229562,45.494650712114236,"(45.494650712114236, 9.106184545229562)"
299,8,36,2787.0126953125,259.3597819214,PARCO SANDRO PERTINI,9.10721019383559,45.49717474937408,"(45.49717474937408, 9.10721019383559)"
300,3,215,38.6396484375,22.0477283147,PARCO DELL'ACQUA,9.246424164522441,45.479199006879924,"(45.479199006879924, 9.246424164522441)"
301,3,215,123.8637695313,47.8865204311,PARCO DELL'ACQUA,9.246530970341327,45.479190188261214,"(45.479190188261214, 9.246530970341327)"
302,3,215,116.263671875,47.5086244379,PARCO DELL'ACQUA,9.246796209495924,45.47856298431913,"(45.47856298431913, 9.246796209495924)"
303,3,215,344.7768554688,65.8549681763,PARCO DELL'ACQUA,9.246548153453046,45.47868959523569,"(45.47868959523569, 9.246548153453046)"
304,3,215,341.2412109375,65.5165574277,PARCO DELL'ACQUA,9.246423536084492,45.478985829246994,"(45.478985829246994, 9.246423536084492)"
305,3,215,44.625,23.6930161892,PARCO DELL'ACQUA,9.246722459052243,45.47850845609346,"(45.47850845609346, 9.246722459052243)"
306,3,215,41657.0971679688,1596.0789048198,PARCO DELL'ACQUA,9.25069118249017,45.47961208344873,"(45.47961208344873, 9.25069118249017)"
307,3,215,108.4995117188,36.9832776262,PARCO DELL'ACQUA,9.247069717651977,45.47872485559811,"(45.47872485559811, 9.247069717651977)"
308,3,215,111.9174804688,37.561578728,PARCO DELL'ACQUA,9.24688517643699,45.47915782960159,"(45.47915782960159, 9.24688517643699)"
309,3,215,454.7592773438,96.4863286698,PARCO DELL'ACQUA,9.246823320690025,45.47890958252509,"(45.47890958252509, 9.246823320690025)"
310,1,92,797.5024414063,107.6126418548,GIARDINO ROBERTO BAZLEN,9.19698783345555,45.45439395684444,"(45.45439395684444, 9.19698783345555)"
311,1,151,3761.3686523438,253.2749563157,PARCO SEMPIONE,9.175329764223456,45.47619982067849,"(45.47619982067849, 9.175329764223456)"
312,6,242,445.1923828125,84.0705946161,PARCO ROBERT BADEN POWELL,9.166771995830814,45.44772200767674,"(45.44772200767674, 9.166771995830814)"
313,3,6,1361.0815429688,176.41016342,GIARDINO SERGIO RAMELLI,9.220031508504396,45.47677419038669,"(45.47677419038669, 9.220031508504396)"
314,2,62,1124.7426757813,118.8946103822,PARCO MARTIRI DELLA LIBERTA' IRACHENI VITTIME DEL TERRORISMO,9.23460647047254,45.50362322294926,"(45.50362322294926, 9.23460647047254)"
315,7,112,845.775390625,116.2013419208,PARCO DI BAGGIO,9.08910808935117,45.464044221488535,"(45.464044221488535, 9.08910808935117)"
316,5,136,2158.2241210938,186.5144047243,PARCO BARAVALLE,9.183628158751334,45.44701615975862,"(45.44701615975862, 9.183628158751334)"
317,7,192,154.6743164063,50.9138231342,GIARDINO VAL POSCHIAVINA,9.121836012440781,45.47457953428609,"(45.47457953428609, 9.121836012440781)"
318,9,91,3530.61328125,319.3416350895,PARCO AGOSTINO BASSI,9.17724721999012,45.499735991048425,"(45.499735991048425, 9.17724721999012)"
319,7,93,599.8793945313,100.0597123259,PARCO DEL FANCIULLO,9.106448810395014,45.47505434563164,"(45.47505434563164, 9.106448810395014)"
320,5,135,1472.5078125,175.7883582841,PARCO ALESSANDRINA RAVIZZA,9.193093608791864,45.447982687796404,"(45.447982687796404, 9.193093608791864)"
321,6,233,1564.0512695313,167.9957853338,PARCO DELLE CROCEROSSINE,9.122353604614535,45.4529739696843,"(45.4529739696843, 9.122353604614535)"
322,7,73,134.8842773438,41.2350206354,PARCO IN MEMORIA DELLE VITTIME ITALIANE NEI GULAG,9.096577665174417,45.45465407782963,"(45.45465407782963, 9.096577665174417)"
323,7,338,393.8383789063,75.6848014183,PARCO ANNARUMMA,9.117853488857422,45.45833081866622,"(45.45833081866622, 9.117853488857422)"
324,8,423,602.6630859375,98.2224515449,GIARDINO ANTONIO CEDERNA,9.167127554098881,45.49237462322196,"(45.49237462322196, 9.167127554098881)"
325,9,36,155.4248046875,49.8004228876,GIARDINO WANDA OSIRIS,9.195628778089857,45.501997068660344,"(45.501997068660344, 9.195628778089857)"
326,1,40,105.8896484375,45.3619161629,GIARDINO DELLA VILLA BELGIOJOSO BONAPARTE,9.198930408279816,45.47240431910529,"(45.47240431910529, 9.198930408279816)"
327,1,82,2479.8784179688,219.5026241942,GIARDINO ORIANA FALLACI,9.194360814992997,45.45340490426957,"(45.45340490426957, 9.194360814992997)"
328,1,153,307.2060546875,79.1779539821,GIARDINO DELLA GUASTALLA,9.19824331740972,45.46026879449269,"(45.46026879449269, 9.19824331740972)"
329,1,232,95.9291992188,35.9644476391,GIARDINO ROTONDA DELLA BESANA,9.20539499508255,45.45941989156939,"(45.45941989156939, 9.20539499508255)"
330,4,76,3707.7001953125,247.8814893877,PARCO GUIDO GALLI,9.240634080032908,45.45518937309547,"(45.45518937309547, 9.240634080032908)"
331,4,250,500.6059570313,90.101942601,GIARDINO PIAZZALE BOLOGNA,9.223116737076944,45.444550900762856,"(45.444550900762856, 9.223116737076944)"
332,5,68,321.7387695313,63.6116453086,PARCO CHIESA ROSSA,9.175410476847146,45.43064182181555,"(45.43064182181555, 9.175410476847146)"
333,9,370,407.4775390625,132.2087453595,GIARDINO VIA DELLA PORTA,9.206295753273603,45.518018719115666,"(45.518018719115666, 9.206295753273603)"
334,9,159,189.6669921875,48.8480792538,PIOPPETO BOVISASCA,9.15263649149966,45.520096795454165,"(45.520096795454165, 9.15263649149966)"
335,1,39,393.0815429688,75.633425448,GIARDINO PEREGO,9.19192948106733,45.47201387413624,"(45.47201387413624, 9.19192948106733)"
336,9,264,50.158203125,25.119560362,BOSCO DI BRUZZANO,9.184159365743335,45.52642770431958,"(45.52642770431958, 9.184159365743335)"
337,6,175,717.7426757813,176.3993503012,PARCO DON GIUSSANI,9.166317789733887,45.45790115302262,"(45.45790115302262, 9.166317789733887)"
338,6,175,771.7705078125,128.8555880076,PARCO DON GIUSSANI,9.166077473617488,45.45825577924315,"(45.45825577924315, 9.166077473617488)"
339,6,175,287.849609375,72.5039810325,PARCO DON GIUSSANI,9.16555092308934,45.45885839578645,"(45.45885839578645, 9.16555092308934)"
340,6,175,203.5302734375,50.5987543113,PARCO DON GIUSSANI,9.166689258743725,45.45734026585363,"(45.45734026585363, 9.166689258743725)"
341,2,188,194.8740234375,68.4071631712,GIARDINO CASSINA DE' POMM,9.208822961012869,45.497191951589414,"(45.497191951589414, 9.208822961012869)"
342,2,188,81.7758789063,32.0708709884,GIARDINO CASSINA DE' POMM,9.209047190119334,45.49727130165759,"(45.49727130165759, 9.209047190119334)"
343,8,209,941.3315429688,127.1453044698,PARCO DI VILLA SCHEIBLER,9.134413808421153,45.51721663157838,"(45.51721663157838, 9.134413808421153)"
344,8,36,1282.0185546875,126.9589417655,PARCO SANDRO PERTINI,9.10679604762796,45.49522561633444,"(45.49522561633444, 9.10679604762796)"
345,8,36,107.498046875,49.10204523,PARCO SANDRO PERTINI,9.10677797982556,45.49485951386473,"(45.49485951386473, 9.10677797982556)"
346,2,98,65.0678710938,31.0072188264,PARCO EX TROTTER,9.222434614405277,45.49429983604505,"(45.49429983604505, 9.222434614405277)"
347,2,98,52.0805664063,28.3946718819,PARCO EX TROTTER,9.22269656223473,45.49482788704057,"(45.49482788704057, 9.22269656223473)"
348,2,98,46.8134765625,29.2426404988,PARCO EX TROTTER,9.222477787582406,45.49442391203893,"(45.49442391203893, 9.222477787582406)"
349,2,98,19.80859375,19.7022986316,PARCO EX TROTTER,9.222545672774668,45.49486064948447,"(45.49486064948447, 9.222545672774668)"
350,2,98,217.4545898438,79.8107429187,PARCO EX TROTTER,9.224942143646263,45.49384689103058,"(45.49384689103058, 9.224942143646263)"
351,9,132,1665.8393554688,160.1039816036,PARCO WALTER CHIARI,9.152012187578295,45.51537120836669,"(45.51537120836669, 9.152012187578295)"
352,1,158,561.2915039063,131.5042143077,PARCO PAPA GIOVANNI PAOLO II,9.182464889938421,45.45860087405815,"(45.45860087405815, 9.182464889938421)"
353,1,158,415.1171875,72.2356872029,PARCO PAPA GIOVANNI PAOLO II,9.182064442385434,45.4558354948973,"(45.4558354948973, 9.182064442385434)"
354,1,158,206.2993164063,51.5312681951,PARCO PAPA GIOVANNI PAOLO II,9.182513595767944,45.455095145619,"(45.455095145619, 9.182513595767944)"
355,3,215,112.0859375,49.786251788,PARCO DELL'ACQUA,9.249246608929427,45.479539163932444,"(45.479539163932444, 9.249246608929427)"
356,3,215,111.5571289063,48.7932827875,PARCO DELL'ACQUA,9.249319852978362,45.479371127630785,"(45.479371127630785, 9.249319852978362)"
357,3,215,108.2836914063,49.364919696,PARCO DELL'ACQUA,9.249990182533452,45.4795198082167,"(45.4795198082167, 9.249990182533452)"
358,3,215,106.9970703125,48.2661399992,PARCO DELL'ACQUA,9.2499145205357,45.47968967605495,"(45.47968967605495, 9.2499145205357)"
359,4,157,1665.2553710938,158.8530784011,PARCO EMILIO ALESSANDRINI,9.227170394504487,45.45006319762757,"(45.45006319762757, 9.227170394504487)"
360,4,157,1010.2768554688,134.8907077273,PARCO EMILIO ALESSANDRINI,9.22657279079495,45.450071702862694,"(45.450071702862694, 9.22657279079495)"
361,4,165,736.4453125,131.2085947484,PARCO VITTORIO FORMENTANO,9.214993203895983,45.45976581857935,"(45.45976581857935, 9.214993203895983)"
362,4,165,787.162109375,120.3363588736,PARCO VITTORIO FORMENTANO,9.215292512012912,45.459317829371074,"(45.459317829371074, 9.215292512012912)"
363,8,326,299.8706054688,66.7557176047,GIARDINO CARMELO BENE,9.160080408953016,45.4894543924493,"(45.4894543924493, 9.160080408953016)"
364,7,109,193.0170898438,68.1882055462,GIARDINO VITERBO NIKOLAJEVKA,9.107625544004504,45.459067858634576,"(45.459067858634576, 9.107625544004504)"
365,6,36,3754.9287109375,304.0946101992,PARCO LA SPEZIA,9.171257784405569,45.43893869582592,"(45.43893869582592, 9.171257784405569)"
366,6,36,391.77734375,85.3958305832,PARCO LA SPEZIA,9.167496087662158,45.440261080132075,"(45.440261080132075, 9.167496087662158)"
367,3,112,64.1850585938,32.0471745236,GIARDINO MARISA BELLISARIO,9.238007002119204,45.49019627742719,"(45.49019627742719, 9.238007002119204)"
368,3,112,65.0068359375,32.2509083541,GIARDINO MARISA BELLISARIO,9.237953627846993,45.490616264509676,"(45.490616264509676, 9.237953627846993)"
369,3,112,39.9409179688,25.2805529234,GIARDINO MARISA BELLISARIO,9.238104582914255,45.490557659718,"(45.490557659718, 9.238104582914255)"
370,3,144,4987.1831054688,297.0181359749,PARCO LAMBRO,9.25265663290491,45.49527764315496,"(45.49527764315496, 9.25265663290491)"
371,3,144,2346.3427734375,189.6142237427,PARCO LAMBRO,9.254716008487378,45.49315619476692,"(45.49315619476692, 9.254716008487378)"
372,3,144,72.4091796875,32.3881742882,PARCO LAMBRO,9.24695366595341,45.49574050622535,"(45.49574050622535, 9.24695366595341)"
373,6,82,591.0249023438,94.7072308963,GIARDINO ALBERTO MORAVIA,9.125871257261643,45.45667030379347,"(45.45667030379347, 9.125871257261643)"
374,6,82,385.3647460938,81.9372585322,GIARDINO ALBERTO MORAVIA,9.126428132293135,45.45678684636601,"(45.45678684636601, 9.126428132293135)"
375,7,244,2133.5219726563,195.7037641557,PARCO DI TRENNO,9.104879371417246,45.49035407920952,"(45.49035407920952, 9.104879371417246)"
