stazione_id;data;inquinante;valore
"8";2014-02-09;C6H6;
"8";2014-02-09;CO_8h;1.7
"8";2014-02-09;NO2;86
"1";2014-02-10;NO2;96
"2";2014-02-10;C6H6;1.5
"2";2014-02-10;NO2;79
"2";2014-02-10;O3;47
"2";2014-02-10;PM10;26
"2";2014-02-10;PM25;20
"2";2014-02-10;SO2;5
"3";2014-02-10;CO_8h;1.6
"3";2014-02-10;NO2;192
"4";2014-02-10;C6H6;3
"4";2014-02-10;CO_8h;2.4
"4";2014-02-10;NO2;110
"5";2014-02-10;NO2;102
"5";2014-02-10;O3;42
"6";2014-02-10;C6H6;1.5
"6";2014-02-10;CO_8h;1.7
"6";2014-02-10;NO2;96
"6";2014-02-10;PM10;27
"6";2014-02-10;PM25;27
"7";2014-02-10;NO2;111
"7";2014-02-10;O3;44
"7";2014-02-10;PM10;20
"8";2014-02-10;C6H6;
"8";2014-02-10;CO_8h;2.1
"8";2014-02-10;NO2;151
"1";2014-02-11;NO2;99
"2";2014-02-11;C6H6;1.5
"2";2014-02-11;NO2;66
"2";2014-02-11;O3;41
"2";2014-02-11;PM10;15
"2";2014-02-11;PM25;14
"2";2014-02-11;SO2;5
"3";2014-02-11;CO_8h;1.6
"3";2014-02-11;NO2;133
"4";2014-02-11;C6H6;1.5
"4";2014-02-11;CO_8h;2.5
"4";2014-02-11;NO2;73
"5";2014-02-11;NO2;80
"5";2014-02-11;O3;40
"6";2014-02-11;C6H6;1.5
"6";2014-02-11;CO_8h;1.7
"6";2014-02-11;NO2;83
"6";2014-02-11;PM10;22
"6";2014-02-11;PM25;9
"7";2014-02-11;NO2;85
"7";2014-02-11;O3;31
"7";2014-02-11;PM10;15
"8";2014-02-11;C6H6;
"8";2014-02-11;CO_8h;2.2
"8";2014-02-11;NO2;87
"1";2014-02-12;NO2;75
"2";2014-02-12;C6H6;1.5
"2";2014-02-12;NO2;69
"2";2014-02-12;O3;25
"2";2014-02-12;PM10;33
"2";2014-02-12;PM25;30
"2";2014-02-12;SO2;5
"3";2014-02-12;CO_8h;1.4
"3";2014-02-12;NO2;140
"4";2014-02-12;C6H6;1.5
"4";2014-02-12;CO_8h;
"4";2014-02-12;NO2;
"5";2014-02-12;NO2;91
"5";2014-02-12;O3;22
"6";2014-02-12;C6H6;1.5
"6";2014-02-12;CO_8h;1.6
"6";2014-02-12;NO2;78
"6";2014-02-12;PM10;36
"6";2014-02-12;PM25;
"7";2014-02-12;NO2;86
"7";2014-02-12;O3;29
"7";2014-02-12;PM10;24
"8";2014-02-12;C6H6;
"8";2014-02-12;CO_8h;1.7
"8";2014-02-12;NO2;98
"1";2014-02-13;NO2;92
"2";2014-02-13;C6H6;1.5
"2";2014-02-13;NO2;64
"2";2014-02-13;O3;70
"2";2014-02-13;PM10;35
"2";2014-02-13;PM25;29
"2";2014-02-13;SO2;6
"3";2014-02-13;CO_8h;1.6
"3";2014-02-13;NO2;155
"4";2014-02-13;C6H6;3
"4";2014-02-13;CO_8h;
"4";2014-02-13;NO2;
"5";2014-02-13;NO2;80
"5";2014-02-13;O3;58
"6";2014-02-13;C6H6;3
"6";2014-02-13;CO_8h;1.7
"6";2014-02-13;NO2;106
"6";2014-02-13;PM10;
"6";2014-02-13;PM25;
"7";2014-02-13;NO2;81
"7";2014-02-13;O3;48
"7";2014-02-13;PM10;32
"8";2014-02-13;C6H6;
"8";2014-02-13;CO_8h;2
"8";2014-02-13;NO2;125
"1";2014-02-14;NO2;100
"2";2014-02-14;C6H6;1.5
"2";2014-02-14;NO2;84
"2";2014-02-14;O3;7
"2";2014-02-14;PM10;37
"2";2014-02-14;PM25;28
"2";2014-02-14;SO2;6
"3";2014-02-14;CO_8h;1.6
"3";2014-02-14;NO2;153
"4";2014-02-14;C6H6;3
"4";2014-02-14;CO_8h;
"4";2014-02-14;NO2;
"5";2014-02-14;NO2;108
"5";2014-02-14;O3;8
"6";2014-02-14;C6H6;3
"6";2014-02-14;CO_8h;1.7
"6";2014-02-14;NO2;95
"6";2014-02-14;PM10;
"6";2014-02-14;PM25;
"7";2014-02-14;NO2;106
"7";2014-02-14;O3;8
"7";2014-02-14;PM10;32
"8";2014-02-14;C6H6;
"8";2014-02-14;CO_8h;1.8
"8";2014-02-14;NO2;133
"1";2014-02-15;NO2;110
"2";2014-02-15;C6H6;1.5
"2";2014-02-15;NO2;100
"2";2014-02-15;O3;26
"2";2014-02-15;PM10;39
"2";2014-02-15;PM25;29
"2";2014-02-15;SO2;7
"3";2014-02-15;CO_8h;1.6
"3";2014-02-15;NO2;197
"4";2014-02-15;C6H6;3
"4";2014-02-15;CO_8h;
"4";2014-02-15;NO2;
"5";2014-02-15;NO2;133
"5";2014-02-15;O3;25
"6";2014-02-15;C6H6;3
"6";2014-02-15;CO_8h;1.9
"6";2014-02-15;NO2;107
"6";2014-02-15;PM10;
"6";2014-02-15;PM25;
"7";2014-02-15;NO2;107
"7";2014-02-15;O3;22
"7";2014-02-15;PM10;35
"8";2014-02-15;C6H6;
"8";2014-02-15;CO_8h;2.3
"8";2014-02-15;NO2;168
"1";2014-02-16;NO2;89
"2";2014-02-16;C6H6;1.5
"2";2014-02-16;NO2;76
"2";2014-02-16;O3;13
"2";2014-02-16;PM10;49
"2";2014-02-16;PM25;38
"2";2014-02-16;SO2;7
"3";2014-02-16;CO_8h;1.7
"3";2014-02-16;NO2;138
"4";2014-02-16;C6H6;3
"4";2014-02-16;CO_8h;
"4";2014-02-16;NO2;
"5";2014-02-16;NO2;85
"5";2014-02-16;O3;15
"6";2014-02-16;C6H6;3
"6";2014-02-16;CO_8h;1.9
"6";2014-02-16;NO2;81
"6";2014-02-16;PM10;
"6";2014-02-16;PM25;
"7";2014-02-16;NO2;84
"7";2014-02-16;O3;13
"7";2014-02-16;PM10;42
"8";2014-02-16;C6H6;
"8";2014-02-16;CO_8h;2.4
"8";2014-02-16;NO2;106
"1";2014-02-17;NO2;75
"2";2014-02-17;C6H6;1.5
"2";2014-02-17;NO2;51
"2";2014-02-17;O3;18
"2";2014-02-17;PM10;48
"2";2014-02-17;PM25;50
"2";2014-02-17;SO2;5
"3";2014-02-17;CO_8h;1.3
"3";2014-02-17;NO2;91
"4";2014-02-17;C6H6;1.5
"4";2014-02-17;CO_8h;
"4";2014-02-17;NO2;
"5";2014-02-17;NO2;63
"5";2014-02-17;O3;15
"6";2014-02-17;C6H6;1.5
"6";2014-02-17;CO_8h;1.6
"6";2014-02-17;NO2;60
"6";2014-02-17;PM10;
"6";2014-02-17;PM25;
"7";2014-02-17;NO2;64
"7";2014-02-17;O3;24
"7";2014-02-17;PM10;46
"8";2014-02-17;C6H6;
"8";2014-02-17;CO_8h;1.7
"8";2014-02-17;NO2;65
"1";2014-02-18;NO2;72
"2";2014-02-18;C6H6;3
"2";2014-02-18;NO2;67
"2";2014-02-18;O3;8
"2";2014-02-18;PM10;46
"2";2014-02-18;PM25;43
"2";2014-02-18;SO2;6
"3";2014-02-18;CO_8h;1.8
"3";2014-02-18;NO2;157
"4";2014-02-18;C6H6;4
"4";2014-02-18;CO_8h;
"4";2014-02-18;NO2;
"5";2014-02-18;NO2;89
"5";2014-02-18;O3;9
"6";2014-02-18;C6H6;4
"6";2014-02-18;CO_8h;2
"6";2014-02-18;NO2;77
"6";2014-02-18;PM10;
"6";2014-02-18;PM25;
"7";2014-02-18;NO2;82
"7";2014-02-18;O3;14
"7";2014-02-18;PM10;40
"8";2014-02-18;C6H6;
"8";2014-02-18;CO_8h;2
"8";2014-02-18;NO2;107
"1";2014-02-19;NO2;90
"2";2014-02-19;C6H6;1.5
"2";2014-02-19;NO2;67
"2";2014-02-19;O3;31
"2";2014-02-19;PM10;45
"2";2014-02-19;PM25;36
"2";2014-02-19;SO2;6
"3";2014-02-19;CO_8h;1.9
"3";2014-02-19;NO2;129
"4";2014-02-19;C6H6;3
"4";2014-02-19;CO_8h;2.2
"4";2014-02-19;NO2;
"5";2014-02-19;NO2;76
"5";2014-02-19;O3;28
"6";2014-02-19;C6H6;3
"6";2014-02-19;CO_8h;2
"6";2014-02-19;NO2;72
"6";2014-02-19;PM10;49
"6";2014-02-19;PM25;36
"7";2014-02-19;NO2;74
"7";2014-02-19;O3;20
"7";2014-02-19;PM10;43
"8";2014-02-19;C6H6;
"8";2014-02-19;CO_8h;2.2
"8";2014-02-19;NO2;82
"1";2014-02-20;NO2;95
"2";2014-02-20;C6H6;1.5
"2";2014-02-20;NO2;72
"2";2014-02-20;O3;10
"2";2014-02-20;PM10;28
"2";2014-02-20;PM25;23
"2";2014-02-20;SO2;6
"3";2014-02-20;CO_8h;1.3
"3";2014-02-20;NO2;132
"4";2014-02-20;C6H6;1.5
"4";2014-02-20;CO_8h;1.2
"4";2014-02-20;NO2;
"5";2014-02-20;NO2;75
"5";2014-02-20;O3;9
"6";2014-02-20;C6H6;3
"6";2014-02-20;CO_8h;1.7
"6";2014-02-20;NO2;85
"6";2014-02-20;PM10;26
"6";2014-02-20;PM25;21
"7";2014-02-20;NO2;75
"7";2014-02-20;O3;11
"7";2014-02-20;PM10;24
"8";2014-02-20;C6H6;
"8";2014-02-20;CO_8h;1.7
"8";2014-02-20;NO2;103
"1";2014-02-21;NO2;76
"2";2014-02-21;C6H6;1.5
"2";2014-02-21;NO2;58
"2";2014-02-21;O3;32
"2";2014-02-21;PM10;25
"2";2014-02-21;PM25;20
"2";2014-02-21;SO2;6
"3";2014-02-21;CO_8h;1.3
"3";2014-02-21;NO2;110
"4";2014-02-21;C6H6;1.5
"4";2014-02-21;CO_8h;1.4
"4";2014-02-21;NO2;
"5";2014-02-21;NO2;66
"5";2014-02-21;O3;31
"6";2014-02-21;C6H6;1.5
"6";2014-02-21;CO_8h;1.6
"6";2014-02-21;NO2;83
"6";2014-02-21;PM10;31
"6";2014-02-21;PM25;19
"7";2014-02-21;NO2;81
"7";2014-02-21;O3;37
"7";2014-02-21;PM10;24
"8";2014-02-21;C6H6;
"8";2014-02-21;CO_8h;1.6
"8";2014-02-21;NO2;89
"2";2014-02-22;SO2;6
"2";2014-02-23;SO2;7
"1";2014-02-24;NO2;82
"2";2014-02-24;C6H6;1.5
"2";2014-02-24;NO2;74
"2";2014-02-24;O3;65
"2";2014-02-24;PM10;27
"2";2014-02-24;PM25;24
"2";2014-02-24;SO2;5
"3";2014-02-24;CO_8h;1.4
"3";2014-02-24;NO2;157
"4";2014-02-24;C6H6;1.5
"4";2014-02-24;CO_8h;1.2
"4";2014-02-24;NO2;87
"5";2014-02-24;NO2;98
"5";2014-02-24;O3;55
"6";2014-02-24;C6H6;1.5
"6";2014-02-24;CO_8h;1.5
"6";2014-02-24;NO2;74
"6";2014-02-24;PM10;25
"6";2014-02-24;PM25;22
"7";2014-02-24;NO2;84
"7";2014-02-24;O3;62
"7";2014-02-24;PM10;21
"8";2014-02-24;C6H6;
"8";2014-02-24;CO_8h;1.7
"8";2014-02-24;NO2;108
"1";2014-02-25;NO2;129
"2";2014-02-25;C6H6;1.5
"2";2014-02-25;NO2;97
"2";2014-02-25;O3;47
"2";2014-02-25;PM10;53
"2";2014-02-25;PM25;43
"2";2014-02-25;SO2;6
"3";2014-02-25;CO_8h;1.7
"3";2014-02-25;NO2;179
"4";2014-02-25;C6H6;3.1
"4";2014-02-25;CO_8h;1.6
"4";2014-02-25;NO2;118
"5";2014-02-25;NO2;165
"5";2014-02-25;O3;42
"6";2014-02-25;C6H6;3
"6";2014-02-25;CO_8h;2
"6";2014-02-25;NO2;94
"6";2014-02-25;PM10;51
"6";2014-02-25;PM25;44
"7";2014-02-25;NO2;100
"7";2014-02-25;O3;40
"7";2014-02-25;PM10;44
"8";2014-02-25;C6H6;
"8";2014-02-25;CO_8h;2
"8";2014-02-25;NO2;129
"1";2014-02-26;NO2;102
"2";2014-02-26;C6H6;1.5
"2";2014-02-26;NO2;102
"2";2014-02-26;O3;46
"2";2014-02-26;PM10;61
"2";2014-02-26;PM25;48
"2";2014-02-26;SO2;8
"3";2014-02-26;CO_8h;1.8
"3";2014-02-26;NO2;165
"4";2014-02-26;C6H6;3.3
"4";2014-02-26;CO_8h;1.9
"4";2014-02-26;NO2;127
"5";2014-02-26;NO2;145
"5";2014-02-26;O3;33
"6";2014-02-26;C6H6;3.1
"6";2014-02-26;CO_8h;1.8
"6";2014-02-26;NO2;89
"6";2014-02-26;PM10;56
"6";2014-02-26;PM25;46
"7";2014-02-26;NO2;94
"7";2014-02-26;O3;47
"7";2014-02-26;PM10;54
"8";2014-02-26;C6H6;
"8";2014-02-26;CO_8h;2.3
"8";2014-02-26;NO2;123
"1";2014-02-27;NO2;98
"2";2014-02-27;C6H6;1.5
"2";2014-02-27;NO2;72
"2";2014-02-27;O3;40
"2";2014-02-27;PM10;40
"2";2014-02-27;PM25;39
"2";2014-02-27;SO2;6
"3";2014-02-27;CO_8h;1.6
"3";2014-02-27;NO2;147
"4";2014-02-27;C6H6;1.5
"4";2014-02-27;CO_8h;1.2
"4";2014-02-27;NO2;93
"5";2014-02-27;NO2;89
"5";2014-02-27;O3;23
"6";2014-02-27;C6H6;1.5
"6";2014-02-27;CO_8h;1.6
"6";2014-02-27;NO2;77
"6";2014-02-27;PM10;45
"6";2014-02-27;PM25;40
"7";2014-02-27;NO2;83
"7";2014-02-27;O3;45
"7";2014-02-27;PM10;40
"8";2014-02-27;C6H6;
"8";2014-02-27;CO_8h;1.7
"8";2014-02-27;NO2;98
"1";2014-02-28;NO2;76
"2";2014-02-28;C6H6;1.5
"2";2014-02-28;NO2;80
"2";2014-02-28;O3;42
"2";2014-02-28;PM10;25
"2";2014-02-28;PM25;27
"2";2014-02-28;SO2;5
"3";2014-02-28;CO_8h;1.4
"3";2014-02-28;NO2;129
"4";2014-02-28;C6H6;1.5
"4";2014-02-28;CO_8h;1.3
"4";2014-02-28;NO2;86
"5";2014-02-28;NO2;92
"5";2014-02-28;O3;36
"6";2014-02-28;C6H6;1.5
"6";2014-02-28;CO_8h;1.6
"6";2014-02-28;NO2;77
"6";2014-02-28;PM10;23
"6";2014-02-28;PM25;20
"7";2014-02-28;NO2;78
"7";2014-02-28;O3;42
"7";2014-02-28;PM10;19
"8";2014-02-28;C6H6;
"8";2014-02-28;CO_8h;1.7
"8";2014-02-28;NO2;89
"1";2014-03-01;NO2;85
"2";2014-03-01;C6H6;1.5
"2";2014-03-01;NO2;62
"2";2014-03-01;O3;48
"2";2014-03-01;PM10;45
"2";2014-03-01;PM25;39
"2";2014-03-01;SO2;7
"3";2014-03-01;CO_8h;1.5
"3";2014-03-01;NO2;125
"4";2014-03-01;C6H6;3
"4";2014-03-01;CO_8h;1.4
"4";2014-03-01;NO2;88
"5";2014-03-01;NO2;79
"5";2014-03-01;O3;46
"6";2014-03-01;C6H6;1.5
"6";2014-03-01;CO_8h;1.7
"6";2014-03-01;NO2;74
"6";2014-03-01;PM10;47
"6";2014-03-01;PM25;39
"7";2014-03-01;NO2;78
"7";2014-03-01;O3;43
"7";2014-03-01;PM10;34
"8";2014-03-01;C6H6;
"8";2014-03-01;CO_8h;1.9
"8";2014-03-01;NO2;94
"2";2014-03-02;SO2;7
"1";2014-03-03;NO2;76
"2";2014-03-03;C6H6;1.5
"2";2014-03-03;NO2;59
"2";2014-03-03;O3;67
"2";2014-03-03;PM10;12
"2";2014-03-03;PM25;12
"2";2014-03-03;SO2;7
"3";2014-03-03;CO_8h;1.3
"3";2014-03-03;NO2;130
"4";2014-03-03;C6H6;1.5
"4";2014-03-03;CO_8h;1.1
"4";2014-03-03;NO2;73
"5";2014-03-03;NO2;75
"5";2014-03-03;O3;59
"6";2014-03-03;C6H6;1.5
"6";2014-03-03;CO_8h;1.5
"6";2014-03-03;NO2;71
"6";2014-03-03;PM10;15
"6";2014-03-03;PM25;13
"7";2014-03-03;NO2;77
"7";2014-03-03;O3;60
"7";2014-03-03;PM10;11
"8";2014-03-03;C6H6;
"8";2014-03-03;CO_8h;1.7
"8";2014-03-03;NO2;99
"1";2014-03-04;NO2;91
"2";2014-03-04;C6H6;1.5
"2";2014-03-04;NO2;73
"2";2014-03-04;O3;64
"2";2014-03-04;PM10;33
"2";2014-03-04;PM25;31
"2";2014-03-04;SO2;8
"3";2014-03-04;CO_8h;1.5
"3";2014-03-04;NO2;137
"4";2014-03-04;C6H6;1.5
"4";2014-03-04;CO_8h;1.3
"4";2014-03-04;NO2;84
"5";2014-03-04;NO2;72
"5";2014-03-04;O3;45
"6";2014-03-04;C6H6;1.5
"6";2014-03-04;CO_8h;1.8
"6";2014-03-04;NO2;89
"6";2014-03-04;PM10;35
"6";2014-03-04;PM25;30
"7";2014-03-04;NO2;82
"7";2014-03-04;O3;46
"7";2014-03-04;PM10;28
"8";2014-03-04;C6H6;
"8";2014-03-04;CO_8h;1.8
"8";2014-03-04;NO2;86
"1";2014-03-05;NO2;107
"2";2014-03-05;C6H6;1.5
"2";2014-03-05;NO2;64
"2";2014-03-05;O3;55
"2";2014-03-05;PM10;23
"2";2014-03-05;PM25;24
"2";2014-03-05;SO2;8
"3";2014-03-05;CO_8h;1.5
"3";2014-03-05;NO2;172
"4";2014-03-05;C6H6;1.5
"4";2014-03-05;CO_8h;1.2
"4";2014-03-05;NO2;77
"5";2014-03-05;NO2;82
"5";2014-03-05;O3;52
"6";2014-03-05;C6H6;1.5
"6";2014-03-05;CO_8h;1.8
"6";2014-03-05;NO2;85
"6";2014-03-05;PM10;16
"6";2014-03-05;PM25;14
"7";2014-03-05;NO2;77
"7";2014-03-05;O3;50
"7";2014-03-05;PM10;23
"8";2014-03-05;C6H6;
"8";2014-03-05;CO_8h;1.7
"8";2014-03-05;NO2;93
"1";2014-03-06;NO2;115
"2";2014-03-06;C6H6;1.5
"2";2014-03-06;NO2;83
"2";2014-03-06;O3;69
"2";2014-03-06;PM10;37
"2";2014-03-06;PM25;32
"2";2014-03-06;SO2;8
"3";2014-03-06;CO_8h;2
"3";2014-03-06;NO2;159
"4";2014-03-06;C6H6;1.5
"4";2014-03-06;CO_8h;1.3
"4";2014-03-06;NO2;74
"5";2014-03-06;NO2;102
"5";2014-03-06;O3;63
"6";2014-03-06;C6H6;3
"6";2014-03-06;CO_8h;2
"6";2014-03-06;NO2;94
"6";2014-03-06;PM10;38
"6";2014-03-06;PM25;34
"7";2014-03-06;NO2;91
"7";2014-03-06;O3;58
"7";2014-03-06;PM10;35
"8";2014-03-06;C6H6;
"8";2014-03-06;CO_8h;1.9
"8";2014-03-06;NO2;96
"1";2014-03-07;NO2;110
"2";2014-03-07;C6H6;1.5
"2";2014-03-07;NO2;97
"2";2014-03-07;O3;48
"2";2014-03-07;PM10;41
"2";2014-03-07;PM25;31
"2";2014-03-07;SO2;8
"3";2014-03-07;CO_8h;1.6
"3";2014-03-07;NO2;180
"4";2014-03-07;C6H6;3
"4";2014-03-07;CO_8h;1.7
"4";2014-03-07;NO2;126
"5";2014-03-07;NO2;149
"5";2014-03-07;O3;55
"6";2014-03-07;C6H6;3
"6";2014-03-07;CO_8h;2
"6";2014-03-07;NO2;103
"6";2014-03-07;PM10;36
"6";2014-03-07;PM25;30
"7";2014-03-07;NO2;106
"7";2014-03-07;O3;46
"7";2014-03-07;PM10;39
"8";2014-03-07;C6H6;
"8";2014-03-07;CO_8h;1.9
"8";2014-03-07;NO2;129
"2";2014-03-08;SO2;8
"2";2014-03-09;SO2;7
"1";2014-03-10;NO2;135
"2";2014-03-10;C6H6;1.5
"2";2014-03-10;NO2;104
"2";2014-03-10;O3;100
"2";2014-03-10;PM10;86
"2";2014-03-10;PM25;60
"2";2014-03-10;SO2;6
"3";2014-03-10;CO_8h;2.6
"3";2014-03-10;NO2;
"4";2014-03-10;C6H6;3
"4";2014-03-10;CO_8h;1.9
"4";2014-03-10;NO2;105
"5";2014-03-10;NO2;137
"5";2014-03-10;O3;79
"6";2014-03-10;C6H6;3
"6";2014-03-10;CO_8h;2.1
"6";2014-03-10;NO2;106
"6";2014-03-10;PM10;73
"6";2014-03-10;PM25;60
"7";2014-03-10;NO2;106
"7";2014-03-10;O3;93
"7";2014-03-10;PM10;74
"8";2014-03-10;C6H6;
"8";2014-03-10;CO_8h;2.3
"8";2014-03-10;NO2;126
"1";2014-03-11;NO2;125
"2";2014-03-11;C6H6;1.5
"2";2014-03-11;NO2;98
"2";2014-03-11;O3;82
"2";2014-03-11;PM10;68
"2";2014-03-11;PM25;53
"2";2014-03-11;SO2;2.5
"3";2014-03-11;CO_8h;2.3
"3";2014-03-11;NO2;
"4";2014-03-11;C6H6;3
"4";2014-03-11;CO_8h;1.8
"4";2014-03-11;NO2;96
"5";2014-03-11;NO2;129
"5";2014-03-11;O3;64
"6";2014-03-11;C6H6;3
"6";2014-03-11;CO_8h;2
"6";2014-03-11;NO2;129
"6";2014-03-11;PM10;66
"6";2014-03-11;PM25;53
"7";2014-03-11;NO2;109
"7";2014-03-11;O3;68
"7";2014-03-11;PM10;65
"8";2014-03-11;C6H6;
"8";2014-03-11;CO_8h;2.3
"8";2014-03-11;NO2;115
"2";2014-03-12;SO2;2.5
"1";2014-03-13;NO2;153
"2";2014-03-13;C6H6;3
"2";2014-03-13;NO2;117
"2";2014-03-13;O3;84
"2";2014-03-13;PM10;93
"2";2014-03-13;PM25;68
"2";2014-03-13;SO2;2.5
"3";2014-03-13;CO_8h;1.4
"3";2014-03-13;NO2;202
"4";2014-03-13;C6H6;3
"4";2014-03-13;CO_8h;2
"4";2014-03-13;NO2;141
"5";2014-03-13;NO2;172
"5";2014-03-13;O3;72
"6";2014-03-13;C6H6;3
"6";2014-03-13;CO_8h;1.6
"6";2014-03-13;NO2;164
"6";2014-03-13;PM10;80
"6";2014-03-13;PM25;65
"7";2014-03-13;NO2;128
"7";2014-03-13;O3;76
"7";2014-03-13;PM10;78
"8";2014-03-13;C6H6;
"8";2014-03-13;CO_8h;2.3
"8";2014-03-13;NO2;172
"1";2014-03-14;NO2;139
"2";2014-03-14;C6H6;3
"2";2014-03-14;NO2;118
"2";2014-03-14;O3;79
"2";2014-03-14;PM10;101
"2";2014-03-14;PM25;76
"2";2014-03-14;SO2;2.5
"3";2014-03-14;CO_8h;2.3
"3";2014-03-14;NO2;200
"4";2014-03-14;C6H6;4.1
"4";2014-03-14;CO_8h;2.5
"4";2014-03-14;NO2;137
"5";2014-03-14;NO2;136
"5";2014-03-14;O3;65
"6";2014-03-14;C6H6;4.5
"6";2014-03-14;CO_8h;1.9
"6";2014-03-14;NO2;168
"6";2014-03-14;PM10;96
"6";2014-03-14;PM25;77
"7";2014-03-14;NO2;132
"7";2014-03-14;O3;74
"7";2014-03-14;PM10;99
"8";2014-03-14;C6H6;
"8";2014-03-14;CO_8h;2.7
"8";2014-03-14;NO2;146
"2";2014-03-15;SO2;2.5
"2";2014-03-16;SO2;6
"1";2014-03-17;NO2;108
"2";2014-03-17;C6H6;1.5
"2";2014-03-17;NO2;60
"2";2014-03-17;O3;77
"2";2014-03-17;PM10;68
"2";2014-03-17;PM25;58
"2";2014-03-17;SO2;2.5
"3";2014-03-17;CO_8h;1.3
"3";2014-03-17;NO2;152
"4";2014-03-17;C6H6;1.5
"4";2014-03-17;CO_8h;1.2
"4";2014-03-17;NO2;71
"5";2014-03-17;NO2;65
"5";2014-03-17;O3;71
"6";2014-03-17;C6H6;1.5
"6";2014-03-17;CO_8h;1
"6";2014-03-17;NO2;125
"6";2014-03-17;PM10;62
"6";2014-03-17;PM25;52
"7";2014-03-17;NO2;74
"7";2014-03-17;O3;76
"7";2014-03-17;PM10;63
"8";2014-03-17;C6H6;1.5
"8";2014-03-17;CO_8h;1.9
"8";2014-03-17;NO2;101
"1";2014-03-18;NO2;87
"2";2014-03-18;C6H6;1.5
"2";2014-03-18;NO2;78
"2";2014-03-18;O3;82
"2";2014-03-18;PM10;83
"2";2014-03-18;PM25;59
"2";2014-03-18;SO2;2.5
"3";2014-03-18;CO_8h;1.4
"3";2014-03-18;NO2;108
"4";2014-03-18;C6H6;1.5
"4";2014-03-18;CO_8h;1.8
"4";2014-03-18;NO2;94
"5";2014-03-18;NO2;92
"5";2014-03-18;O3;80
"6";2014-03-18;C6H6;3
"6";2014-03-18;CO_8h;1.3
"6";2014-03-18;NO2;122
"6";2014-03-18;PM10;66
"6";2014-03-18;PM25;53
"7";2014-03-18;NO2;84
"7";2014-03-18;O3;69
"7";2014-03-18;PM10;64
"8";2014-03-18;C6H6;1.5
"8";2014-03-18;CO_8h;2
"8";2014-03-18;NO2;96
"1";2014-03-19;NO2;95
"2";2014-03-19;C6H6;1.5
"2";2014-03-19;NO2;70
"2";2014-03-19;O3;89
"2";2014-03-19;PM10;57
"2";2014-03-19;PM25;46
"2";2014-03-19;SO2;2.5
"3";2014-03-19;CO_8h;1
"3";2014-03-19;NO2;119
"4";2014-03-19;C6H6;1.5
"4";2014-03-19;CO_8h;1.1
"4";2014-03-19;NO2;83
"5";2014-03-19;NO2;72
"5";2014-03-19;O3;82
"6";2014-03-19;C6H6;1.5
"6";2014-03-19;CO_8h;1.2
"6";2014-03-19;NO2;102
"6";2014-03-19;PM10;49
"6";2014-03-19;PM25;37
"7";2014-03-19;NO2;66
"7";2014-03-19;O3;78
"7";2014-03-19;PM10;48
"8";2014-03-19;C6H6;1.5
"8";2014-03-19;CO_8h;
"8";2014-03-19;NO2;
"1";2014-03-20;NO2;126
"2";2014-03-20;C6H6;1.5
"2";2014-03-20;NO2;103
"2";2014-03-20;O3;78
"2";2014-03-20;PM10;51
"2";2014-03-20;PM25;36
"2";2014-03-20;SO2;2.5
"3";2014-03-20;CO_8h;1.2
"3";2014-03-20;NO2;137
"4";2014-03-20;C6H6;1.5
"4";2014-03-20;CO_8h;1.3
"4";2014-03-20;NO2;91
"5";2014-03-20;NO2;92
"5";2014-03-20;O3;71
"6";2014-03-20;C6H6;1.5
"6";2014-03-20;CO_8h;1.5
"6";2014-03-20;NO2;156
"6";2014-03-20;PM10;50
"6";2014-03-20;PM25;38
"7";2014-03-20;NO2;99
"7";2014-03-20;O3;78
"7";2014-03-20;PM10;44
"8";2014-03-20;C6H6;1.5
"8";2014-03-20;CO_8h;
"8";2014-03-20;NO2;
"1";2014-03-21;NO2;104
"2";2014-03-21;C6H6;1.5
"2";2014-03-21;NO2;77
"2";2014-03-21;O3;77
"2";2014-03-21;PM10;
"2";2014-03-21;PM25;85
"2";2014-03-21;SO2;2.5
"3";2014-03-21;CO_8h;1.3
"3";2014-03-21;NO2;123
"4";2014-03-21;C6H6;1.5
"4";2014-03-21;CO_8h;1.5
"4";2014-03-21;NO2;83
"5";2014-03-21;NO2;77
"5";2014-03-21;O3;63
"6";2014-03-21;C6H6;1.5
"6";2014-03-21;CO_8h;1.4
"6";2014-03-21;NO2;92
"6";2014-03-21;PM10;98
"6";2014-03-21;PM25;86
"7";2014-03-21;NO2;60
"7";2014-03-21;O3;71
"7";2014-03-21;PM10;116
"8";2014-03-21;C6H6;1.5
"8";2014-03-21;CO_8h;
"8";2014-03-21;NO2;
"2";2014-03-22;SO2;2.5
"2";2014-03-23;SO2;2.5
"1";2014-03-24;NO2;33
"2";2014-03-24;C6H6;1.5
"2";2014-03-24;NO2;22
"2";2014-03-24;O3;80
"2";2014-03-24;PM10;6
"2";2014-03-24;PM25;4
"2";2014-03-24;SO2;2.5
"3";2014-03-24;CO_8h;0.9
"3";2014-03-24;NO2;57
"4";2014-03-24;C6H6;1.5
"4";2014-03-24;CO_8h;1.2
"4";2014-03-24;NO2;60
"5";2014-03-24;NO2;26
"5";2014-03-24;O3;63
"6";2014-03-24;C6H6;1.5
"6";2014-03-24;CO_8h;0.9
"6";2014-03-24;NO2;56
"6";2014-03-24;PM10;9
"6";2014-03-24;PM25;7
"7";2014-03-24;NO2;37
"7";2014-03-24;O3;72
"7";2014-03-24;PM10;8
