stazione_id;data;inquinante;valore
"7";2022-12-27;PM10;42
"8";2022-12-27;C6H6;
"8";2022-12-27;CO_8h;
"8";2022-12-27;NO2;
"1";2022-12-23;NO2;
"2";2022-12-23;C6H6;3
"2";2022-12-23;NO2;65
"2";2022-12-23;O3;5
"2";2022-12-23;PM10;46
"2";2022-12-23;PM25;37
"2";2022-12-23;SO2;2.5
"3";2022-12-23;CO_8h;1.1
"3";2022-12-23;NO2;61
"4";2022-12-23;C6H6;3
"4";2022-12-23;CO_8h;1.4
"4";2022-12-23;NO2;75
"4";2022-12-23;PM10;48
"4";2022-12-23;PM25;41
"5";2022-12-23;NO2;
"5";2022-12-23;O3;
"6";2022-12-23;C6H6;2.1
"6";2022-12-23;CO_8h;1
"6";2022-12-23;NO2;64
"6";2022-12-23;PM10;57
"6";2022-12-23;PM25;44
"7";2022-12-23;NO2;54
"7";2022-12-23;O3;5
"7";2022-12-23;PM10;42
"8";2022-12-23;C6H6;
"8";2022-12-23;CO_8h;
"8";2022-12-23;NO2;
"1";2022-12-22;NO2;
"2";2022-12-22;C6H6;2.4
"2";2022-12-22;NO2;71
"2";2022-12-22;O3;24
"2";2022-12-22;PM10;38
"2";2022-12-22;PM25;30
"2";2022-12-22;SO2;2.5
"3";2022-12-22;CO_8h;0.9
"3";2022-12-22;NO2;66
"4";2022-12-22;C6H6;2.1
"4";2022-12-22;CO_8h;1
"4";2022-12-22;NO2;72
"4";2022-12-22;PM10;38
"4";2022-12-22;PM25;34
"5";2022-12-22;NO2;
"5";2022-12-22;O3;
"6";2022-12-22;C6H6;2
"6";2022-12-22;CO_8h;0.9
"6";2022-12-22;NO2;67
"6";2022-12-22;PM10;48
"6";2022-12-22;PM25;34
"7";2022-12-22;NO2;63
"7";2022-12-22;O3;22
"7";2022-12-22;PM10;35
"8";2022-12-22;C6H6;
"8";2022-12-22;CO_8h;
"8";2022-12-22;NO2;
"1";2022-12-21;NO2;
"2";2022-12-21;C6H6;3.1
"2";2022-12-21;NO2;58
"2";2022-12-21;O3;7
"2";2022-12-21;PM10;46
"2";2022-12-21;PM25;37
"2";2022-12-21;SO2;2.5
"3";2022-12-21;CO_8h;1
"3";2022-12-21;NO2;49
"4";2022-12-21;C6H6;2.7
"4";2022-12-21;CO_8h;1.1
"4";2022-12-21;NO2;58
"4";2022-12-21;PM10;45
"4";2022-12-21;PM25;38
"5";2022-12-21;NO2;
"5";2022-12-21;O3;
"6";2022-12-21;C6H6;2.1
"6";2022-12-21;CO_8h;1
"6";2022-12-21;NO2;56
"6";2022-12-21;PM10;56
"6";2022-12-21;PM25;44
"7";2022-12-21;NO2;49
"7";2022-12-21;O3;8
"7";2022-12-21;PM10;43
"8";2022-12-21;C6H6;
"8";2022-12-21;CO_8h;
"8";2022-12-21;NO2;
"1";2022-12-20;NO2;
"2";2022-12-20;C6H6;3
"2";2022-12-20;NO2;52
"2";2022-12-20;O3;5
"2";2022-12-20;PM10;47
"2";2022-12-20;PM25;35
"2";2022-12-20;SO2;2.5
"3";2022-12-20;CO_8h;1
"3";2022-12-20;NO2;46
"4";2022-12-20;C6H6;2.7
"4";2022-12-20;CO_8h;1
"4";2022-12-20;NO2;52
"4";2022-12-20;PM10;45
"4";2022-12-20;PM25;39
"5";2022-12-20;NO2;
"5";2022-12-20;O3;
"6";2022-12-20;C6H6;1.9
"6";2022-12-20;CO_8h;1
"6";2022-12-20;NO2;50
"6";2022-12-20;PM10;54
"6";2022-12-20;PM25;41
"7";2022-12-20;NO2;42
"7";2022-12-20;O3;5
"7";2022-12-20;PM10;42
"8";2022-12-20;C6H6;
"8";2022-12-20;CO_8h;
"8";2022-12-20;NO2;
"1";2022-12-19;NO2;
"2";2022-12-19;C6H6;3.1
"2";2022-12-19;NO2;50
"2";2022-12-19;O3;11
"2";2022-12-19;PM10;37
"2";2022-12-19;PM25;28
"2";2022-12-19;SO2;2.5
"3";2022-12-19;CO_8h;1.1
"3";2022-12-19;NO2;44
"4";2022-12-19;C6H6;2.6
"4";2022-12-19;CO_8h;1.2
"4";2022-12-19;NO2;51
"4";2022-12-19;PM10;34
"4";2022-12-19;PM25;30
"5";2022-12-19;NO2;
"5";2022-12-19;O3;
"6";2022-12-19;C6H6;1.7
"6";2022-12-19;CO_8h;1
"6";2022-12-19;NO2;52
"6";2022-12-19;PM10;46
"6";2022-12-19;PM25;35
"7";2022-12-19;NO2;43
"7";2022-12-19;O3;9
"7";2022-12-19;PM10;35
"8";2022-12-19;C6H6;
"8";2022-12-19;CO_8h;
"8";2022-12-19;NO2;
"1";2022-12-16;NO2;
"2";2022-12-16;C6H6;3.1
"2";2022-12-16;NO2;72
"2";2022-12-16;O3;2
"2";2022-12-16;PM10;44
"2";2022-12-16;PM25;
"2";2022-12-16;SO2;2.5
"3";2022-12-16;CO_8h;1.2
"3";2022-12-16;NO2;71
"4";2022-12-16;C6H6;3.8
"4";2022-12-16;CO_8h;1.8
"4";2022-12-16;NO2;91
"4";2022-12-16;PM10;59
"4";2022-12-16;PM25;48
"5";2022-12-16;NO2;
"5";2022-12-16;O3;
"6";2022-12-16;C6H6;1.9
"6";2022-12-16;CO_8h;1.3
"6";2022-12-16;NO2;73
"6";2022-12-16;PM10;54
"6";2022-12-16;PM25;40
"7";2022-12-16;NO2;70
"7";2022-12-16;O3;4
"7";2022-12-16;PM10;30
"8";2022-12-16;C6H6;
"8";2022-12-16;CO_8h;
"8";2022-12-16;NO2;
"1";2022-12-15;NO2;
"2";2022-12-15;C6H6;2.5
"2";2022-12-15;NO2;68
"2";2022-12-15;O3;9
"2";2022-12-15;PM10;49
"2";2022-12-15;PM25;
"2";2022-12-15;SO2;2.5
"3";2022-12-15;CO_8h;1
"3";2022-12-15;NO2;63
"4";2022-12-15;C6H6;2.5
"4";2022-12-15;CO_8h;0.9
"4";2022-12-15;NO2;74
"4";2022-12-15;PM10;52
"4";2022-12-15;PM25;42
"5";2022-12-15;NO2;
"5";2022-12-15;O3;
"6";2022-12-15;C6H6;1.5
"6";2022-12-15;CO_8h;1
"6";2022-12-15;NO2;77
"6";2022-12-15;PM10;55
"6";2022-12-15;PM25;43
"7";2022-12-15;NO2;55
"7";2022-12-15;O3;7
"7";2022-12-15;PM10;40
"8";2022-12-15;C6H6;
"8";2022-12-15;CO_8h;
"8";2022-12-15;NO2;
"1";2022-12-14;NO2;
"2";2022-12-14;C6H6;2.1
"2";2022-12-14;NO2;65
"2";2022-12-14;O3;14
"2";2022-12-14;PM10;36
"2";2022-12-14;PM25;
"2";2022-12-14;SO2;2.5
"3";2022-12-14;CO_8h;1.2
"3";2022-12-14;NO2;50
"4";2022-12-14;C6H6;
"4";2022-12-14;CO_8h;0.8
"4";2022-12-14;NO2;58
"4";2022-12-14;PM10;40
"4";2022-12-14;PM25;31
"5";2022-12-14;NO2;
"5";2022-12-14;O3;
"6";2022-12-14;C6H6;1.4
"6";2022-12-14;CO_8h;0.9
"6";2022-12-14;NO2;59
"6";2022-12-14;PM10;46
"6";2022-12-14;PM25;36
"7";2022-12-14;NO2;49
"7";2022-12-14;O3;18
"7";2022-12-14;PM10;32
"8";2022-12-14;C6H6;
"8";2022-12-14;CO_8h;
"8";2022-12-14;NO2;
"1";2022-12-13;NO2;
"2";2022-12-13;C6H6;1.7
"2";2022-12-13;NO2;70
"2";2022-12-13;O3;23
"2";2022-12-13;PM10;25
"2";2022-12-13;PM25;
"2";2022-12-13;SO2;2.5
"3";2022-12-13;CO_8h;1.2
"3";2022-12-13;NO2;67
"4";2022-12-13;C6H6;2.1
"4";2022-12-13;CO_8h;0.7
"4";2022-12-13;NO2;73
"4";2022-12-13;PM10;33
"4";2022-12-13;PM25;22
"5";2022-12-13;NO2;
"5";2022-12-13;O3;
"6";2022-12-13;C6H6;1.2
"6";2022-12-13;CO_8h;0.8
"6";2022-12-13;NO2;65
"6";2022-12-13;PM10;34
"6";2022-12-13;PM25;25
"7";2022-12-13;NO2;56
"7";2022-12-13;O3;29
"7";2022-12-13;PM10;24
"8";2022-12-13;C6H6;
"8";2022-12-13;CO_8h;
"8";2022-12-13;NO2;
"1";2022-12-12;NO2;
"2";2022-12-12;C6H6;1.9
"2";2022-12-12;NO2;61
"2";2022-12-12;O3;22
"2";2022-12-12;PM10;
"2";2022-12-12;PM25;
"2";2022-12-12;SO2;2.5
"3";2022-12-12;CO_8h;0.9
"3";2022-12-12;NO2;54
"4";2022-12-12;C6H6;2
"4";2022-12-12;CO_8h;0.6
"4";2022-12-12;NO2;59
"4";2022-12-12;PM10;22
"4";2022-12-12;PM25;14
"5";2022-12-12;NO2;
"5";2022-12-12;O3;
"6";2022-12-12;C6H6;1.3
"6";2022-12-12;CO_8h;0.8
"6";2022-12-12;NO2;72
"6";2022-12-12;PM10;22
"6";2022-12-12;PM25;16
"7";2022-12-12;NO2;52
"7";2022-12-12;O3;26
"7";2022-12-12;PM10;17
"8";2022-12-12;C6H6;
"8";2022-12-12;CO_8h;
"8";2022-12-12;NO2;
"1";2022-12-06;NO2;
"2";2022-12-06;C6H6;2
"2";2022-12-06;NO2;50
"2";2022-12-06;O3;15
"2";2022-12-06;PM10;18
"2";2022-12-06;PM25;13
"2";2022-12-06;SO2;2.5
"3";2022-12-06;CO_8h;0.8
"3";2022-12-06;NO2;
"4";2022-12-06;C6H6;2.1
"4";2022-12-06;CO_8h;0.8
"4";2022-12-06;NO2;58
"4";2022-12-06;PM10;19
"4";2022-12-06;PM25;14
"5";2022-12-06;NO2;
"5";2022-12-06;O3;
"6";2022-12-06;C6H6;1.6
"6";2022-12-06;CO_8h;1
"6";2022-12-06;NO2;50
"6";2022-12-06;PM10;17
"6";2022-12-06;PM25;12
"7";2022-12-06;NO2;47
"7";2022-12-06;O3;15
"7";2022-12-06;PM10;15
"8";2022-12-06;C6H6;
"8";2022-12-06;CO_8h;
"8";2022-12-06;NO2;
"1";2022-12-05;NO2;
"2";2022-12-05;C6H6;1.6
"2";2022-12-05;NO2;41
"2";2022-12-05;O3;21
"2";2022-12-05;PM10;11
"2";2022-12-05;PM25;9
"2";2022-12-05;SO2;2.5
"3";2022-12-05;CO_8h;
"3";2022-12-05;NO2;
"4";2022-12-05;C6H6;1.6
"4";2022-12-05;CO_8h;0.5
"4";2022-12-05;NO2;47
"4";2022-12-05;PM10;12
"4";2022-12-05;PM25;12
"5";2022-12-05;NO2;
"5";2022-12-05;O3;
"6";2022-12-05;C6H6;1.1
"6";2022-12-05;CO_8h;0.8
"6";2022-12-05;NO2;45
"6";2022-12-05;PM10;14
"6";2022-12-05;PM25;13
"7";2022-12-05;NO2;41
"7";2022-12-05;O3;25
"7";2022-12-05;PM10;10
"8";2022-12-05;C6H6;
"8";2022-12-05;CO_8h;
"8";2022-12-05;NO2;
"1";2022-12-02;NO2;
"2";2022-12-02;C6H6;3.9
"2";2022-12-02;NO2;69
"2";2022-12-02;O3;7
"2";2022-12-02;PM10;51
"2";2022-12-02;PM25;36
"2";2022-12-02;SO2;2.5
"3";2022-12-02;CO_8h;1.3
"3";2022-12-02;NO2;
"4";2022-12-02;C6H6;3.6
"4";2022-12-02;CO_8h;1.2
"4";2022-12-02;NO2;82
"4";2022-12-02;PM10;60
"4";2022-12-02;PM25;45
"5";2022-12-02;NO2;
"5";2022-12-02;O3;
"6";2022-12-02;C6H6;3
"6";2022-12-02;CO_8h;1.7
"6";2022-12-02;NO2;76
"6";2022-12-02;PM10;63
"6";2022-12-02;PM25;49
"7";2022-12-02;NO2;66
"7";2022-12-02;O3;6
"7";2022-12-02;PM10;48
"8";2022-12-02;C6H6;
"8";2022-12-02;CO_8h;
"8";2022-12-02;NO2;
"1";2022-12-01;NO2;
"2";2022-12-01;C6H6;3.3
"2";2022-12-01;NO2;68
"2";2022-12-01;O3;2
"2";2022-12-01;PM10;53
"2";2022-12-01;PM25;40
"2";2022-12-01;SO2;2.5
"3";2022-12-01;CO_8h;1.3
"3";2022-12-01;NO2;72
"4";2022-12-01;C6H6;3.1
"4";2022-12-01;CO_8h;0.8
"4";2022-12-01;NO2;78
"4";2022-12-01;PM10;59
"4";2022-12-01;PM25;43
"5";2022-12-01;NO2;
"5";2022-12-01;O3;
"6";2022-12-01;C6H6;1.7
"6";2022-12-01;CO_8h;1.3
"6";2022-12-01;NO2;73
"6";2022-12-01;PM10;61
"6";2022-12-01;PM25;47
"7";2022-12-01;NO2;63
"7";2022-12-01;O3;2
"7";2022-12-01;PM10;48
"8";2022-12-01;C6H6;
"8";2022-12-01;CO_8h;
"8";2022-12-01;NO2;
"1";2022-11-30;NO2;
"2";2022-11-30;C6H6;2.3
"2";2022-11-30;NO2;59
"2";2022-11-30;O3;26
"2";2022-11-30;PM10;38
"2";2022-11-30;PM25;29
"2";2022-11-30;SO2;2.5
"3";2022-11-30;CO_8h;0.8
"3";2022-11-30;NO2;67
"4";2022-11-30;C6H6;2.2
"4";2022-11-30;CO_8h;0.6
"4";2022-11-30;NO2;67
"4";2022-11-30;PM10;43
"4";2022-11-30;PM25;29
"5";2022-11-30;NO2;
"5";2022-11-30;O3;
"6";2022-11-30;C6H6;1
"6";2022-11-30;CO_8h;0.9
"6";2022-11-30;NO2;60
"6";2022-11-30;PM10;41
"6";2022-11-30;PM25;31
"7";2022-11-30;NO2;54
"7";2022-11-30;O3;29
"7";2022-11-30;PM10;32
"8";2022-11-30;C6H6;
"8";2022-11-30;CO_8h;
"8";2022-11-30;NO2;
"1";2022-11-29;NO2;
"2";2022-11-29;C6H6;2.3
"2";2022-11-29;NO2;69
"2";2022-11-29;O3;17
"2";2022-11-29;PM10;36
"2";2022-11-29;PM25;28
"2";2022-11-29;SO2;2.5
"3";2022-11-29;CO_8h;1.3
"3";2022-11-29;NO2;64
"4";2022-11-29;C6H6;2.6
"4";2022-11-29;CO_8h;1
"4";2022-11-29;NO2;70
"4";2022-11-29;PM10;41
"4";2022-11-29;PM25;26
"5";2022-11-29;NO2;
"5";2022-11-29;O3;
"6";2022-11-29;C6H6;1.2
"6";2022-11-29;CO_8h;1
"6";2022-11-29;NO2;61
"6";2022-11-29;PM10;40
"6";2022-11-29;PM25;29
"7";2022-11-29;NO2;56
"7";2022-11-29;O3;18
"7";2022-11-29;PM10;32
"8";2022-11-29;C6H6;
"8";2022-11-29;CO_8h;
"8";2022-11-29;NO2;
"1";2022-11-28;NO2;
"2";2022-11-28;C6H6;3
"2";2022-11-28;NO2;76
"2";2022-11-28;O3;38
"2";2022-11-28;PM10;36
"2";2022-11-28;PM25;26
"2";2022-11-28;SO2;2.5
"3";2022-11-28;CO_8h;2.4
"3";2022-11-28;NO2;78
"4";2022-11-28;C6H6;2.9
"4";2022-11-28;CO_8h;1.9
"4";2022-11-28;NO2;87
"4";2022-11-28;PM10;37
"4";2022-11-28;PM25;23
"5";2022-11-28;NO2;
"5";2022-11-28;O3;
"6";2022-11-28;C6H6;1.6
"6";2022-11-28;CO_8h;1.7
"6";2022-11-28;NO2;89
"6";2022-11-28;PM10;32
"6";2022-11-28;PM25;25
"7";2022-11-28;NO2;74
"7";2022-11-28;O3;43
"7";2022-11-28;PM10;31
"8";2022-11-28;C6H6;
"8";2022-11-28;CO_8h;
"8";2022-11-28;NO2;
"1";2022-11-25;NO2;
"2";2022-11-25;C6H6;3.7
"2";2022-11-25;NO2;86
"2";2022-11-25;O3;21
"2";2022-11-25;PM10;35
"2";2022-11-25;PM25;21
"2";2022-11-25;SO2;5
"3";2022-11-25;CO_8h;2.4
"3";2022-11-25;NO2;116
"4";2022-11-25;C6H6;3.4
"4";2022-11-25;CO_8h;2.3
"4";2022-11-25;NO2;117
"4";2022-11-25;PM10;42
"4";2022-11-25;PM25;25
"5";2022-11-25;NO2;
"5";2022-11-25;O3;
"6";2022-11-25;C6H6;2
"6";2022-11-25;CO_8h;
"6";2022-11-25;NO2;75
"6";2022-11-25;PM10;45
"6";2022-11-25;PM25;27
"7";2022-11-25;NO2;86
"7";2022-11-25;O3;20
"7";2022-11-25;PM10;35
"8";2022-11-25;C6H6;
"8";2022-11-25;CO_8h;
"8";2022-11-25;NO2;
"1";2022-11-24;NO2;
"2";2022-11-24;C6H6;3.9
"2";2022-11-24;NO2;78
"2";2022-11-24;O3;17
"2";2022-11-24;PM10;31
"2";2022-11-24;PM25;20
"2";2022-11-24;SO2;2.5
"3";2022-11-24;CO_8h;
"3";2022-11-24;NO2;97
"4";2022-11-24;C6H6;3.4
"4";2022-11-24;CO_8h;1.7
"4";2022-11-24;NO2;96
"4";2022-11-24;PM10;39
"4";2022-11-24;PM25;22
"5";2022-11-24;NO2;
"5";2022-11-24;O3;
"6";2022-11-24;C6H6;1.7
"6";2022-11-24;CO_8h;1.3
"6";2022-11-24;NO2;94
"6";2022-11-24;PM10;36
"6";2022-11-24;PM25;26
"7";2022-11-24;NO2;82
"7";2022-11-24;O3;17
"7";2022-11-24;PM10;32
"8";2022-11-24;C6H6;
"8";2022-11-24;CO_8h;
"8";2022-11-24;NO2;
"1";2022-11-23;NO2;
"2";2022-11-23;C6H6;1.5
"2";2022-11-23;NO2;57
"2";2022-11-23;O3;30
"2";2022-11-23;PM10;18
"2";2022-11-23;PM25;14
"2";2022-11-23;SO2;2.5
"3";2022-11-23;CO_8h;0.7
"3";2022-11-23;NO2;71
"4";2022-11-23;C6H6;1.4
"4";2022-11-23;CO_8h;0.5
"4";2022-11-23;NO2;49
"4";2022-11-23;PM10;20
"4";2022-11-23;PM25;16
"5";2022-11-23;NO2;
"5";2022-11-23;O3;
"6";2022-11-23;C6H6;0.5
"6";2022-11-23;CO_8h;0.8
"6";2022-11-23;NO2;61
"6";2022-11-23;PM10;19
"6";2022-11-23;PM25;14
"7";2022-11-23;NO2;51
"7";2022-11-23;O3;27
"7";2022-11-23;PM10;16
"8";2022-11-23;C6H6;
"8";2022-11-23;CO_8h;
"8";2022-11-23;NO2;
"1";2022-11-22;NO2;
"2";2022-11-22;C6H6;3.1
"2";2022-11-22;NO2;93
"2";2022-11-22;O3;21
"2";2022-11-22;PM10;45
"2";2022-11-22;PM25;34
"2";2022-11-22;SO2;2.5
"3";2022-11-22;CO_8h;
"3";2022-11-22;NO2;83
"4";2022-11-22;C6H6;3.1
"4";2022-11-22;CO_8h;1.3
"4";2022-11-22;NO2;81
"4";2022-11-22;PM10;49
"4";2022-11-22;PM25;34
"5";2022-11-22;NO2;
"5";2022-11-22;O3;
"6";2022-11-22;C6H6;1.6
"6";2022-11-22;CO_8h;1.4
"6";2022-11-22;NO2;96
"6";2022-11-22;PM10;50
"6";2022-11-22;PM25;37
"7";2022-11-22;NO2;78
"7";2022-11-22;O3;22
"7";2022-11-22;PM10;38
"8";2022-11-22;C6H6;
"8";2022-11-22;CO_8h;
"8";2022-11-22;NO2;
"1";2022-11-21;NO2;
"2";2022-11-21;C6H6;2.7
"2";2022-11-21;NO2;67
"2";2022-11-21;O3;35
"2";2022-11-21;PM10;31
"2";2022-11-21;PM25;23
"2";2022-11-21;SO2;2.5
"3";2022-11-21;CO_8h;1.1
"3";2022-11-21;NO2;76
"4";2022-11-21;C6H6;2.4
"4";2022-11-21;CO_8h;1.1
"4";2022-11-21;NO2;81
"4";2022-11-21;PM10;33
"4";2022-11-21;PM25;23
"5";2022-11-21;NO2;
"5";2022-11-21;O3;
"6";2022-11-21;C6H6;1.3
"6";2022-11-21;CO_8h;1.1
"6";2022-11-21;NO2;80
"6";2022-11-21;PM10;25
"6";2022-11-21;PM25;18
"7";2022-11-21;NO2;60
"7";2022-11-21;O3;34
"7";2022-11-21;PM10;25
"8";2022-11-21;C6H6;
"8";2022-11-21;CO_8h;
"8";2022-11-21;NO2;
"1";2022-11-18;NO2;
"2";2022-11-18;C6H6;2.9
"2";2022-11-18;NO2;59
"2";2022-11-18;O3;13
"2";2022-11-18;PM10;40
"2";2022-11-18;PM25;28
"2";2022-11-18;SO2;2.5
"3";2022-11-18;CO_8h;
"3";2022-11-18;NO2;66
"4";2022-11-18;C6H6;2.7
"4";2022-11-18;CO_8h;0.8
"4";2022-11-18;NO2;56
"4";2022-11-18;PM10;42
"4";2022-11-18;PM25;29
"5";2022-11-18;NO2;
"5";2022-11-18;O3;
"6";2022-11-18;C6H6;1.7
"6";2022-11-18;CO_8h;1.4
"6";2022-11-18;NO2;60
"6";2022-11-18;PM10;45
"6";2022-11-18;PM25;34
"7";2022-11-18;NO2;56
"7";2022-11-18;O3;22
"7";2022-11-18;PM10;36
"8";2022-11-18;C6H6;
"8";2022-11-18;CO_8h;
"8";2022-11-18;NO2;
"1";2022-11-17;NO2;
"2";2022-11-17;C6H6;1.4
"2";2022-11-17;NO2;42
"2";2022-11-17;O3;18
"2";2022-11-17;PM10;16
"2";2022-11-17;PM25;12
"2";2022-11-17;SO2;2.5
"3";2022-11-17;CO_8h;
"3";2022-11-17;NO2;47
"4";2022-11-17;C6H6;1.5
"4";2022-11-17;CO_8h;0.25
"4";2022-11-17;NO2;47
"4";2022-11-17;PM10;18
"4";2022-11-17;PM25;13
"5";2022-11-17;NO2;
"5";2022-11-17;O3;
"6";2022-11-17;C6H6;1
"6";2022-11-17;CO_8h;0.8
"6";2022-11-17;NO2;44
"6";2022-11-17;PM10;22
"6";2022-11-17;PM25;10
"7";2022-11-17;NO2;43
"7";2022-11-17;O3;21
"7";2022-11-17;PM10;15
"8";2022-11-17;C6H6;
"8";2022-11-17;CO_8h;
"8";2022-11-17;NO2;
"1";2022-11-16;NO2;
"2";2022-11-16;C6H6;2.3
"2";2022-11-16;NO2;38
"2";2022-11-16;O3;13
"2";2022-11-16;PM10;23
"2";2022-11-16;PM25;18
"2";2022-11-16;SO2;2.5
"3";2022-11-16;CO_8h;
"3";2022-11-16;NO2;57
"4";2022-11-16;C6H6;2.6
"4";2022-11-16;CO_8h;0.8
"4";2022-11-16;NO2;56
"4";2022-11-16;PM10;30
"4";2022-11-16;PM25;22
"5";2022-11-16;NO2;
"5";2022-11-16;O3;
"6";2022-11-16;C6H6;1.3
"6";2022-11-16;CO_8h;1.1
"6";2022-11-16;NO2;53
"6";2022-11-16;PM10;24
"6";2022-11-16;PM25;19
"7";2022-11-16;NO2;48
"7";2022-11-16;O3;17
"7";2022-11-16;PM10;22
"8";2022-11-16;C6H6;
"8";2022-11-16;CO_8h;
"8";2022-11-16;NO2;
"1";2022-11-15;NO2;
"2";2022-11-15;C6H6;1.5
"2";2022-11-15;NO2;46
"2";2022-11-15;O3;37
"2";2022-11-15;PM10;25
"2";2022-11-15;PM25;20
"2";2022-11-15;SO2;2.5
"3";2022-11-15;CO_8h;
"3";2022-11-15;NO2;65
"4";2022-11-15;C6H6;1.8
"4";2022-11-15;CO_8h;0.7
"4";2022-11-15;NO2;56
"4";2022-11-15;PM10;29
"4";2022-11-15;PM25;23
"5";2022-11-15;NO2;
"5";2022-11-15;O3;
"6";2022-11-15;C6H6;1
"6";2022-11-15;CO_8h;0.8
"6";2022-11-15;NO2;54
"6";2022-11-15;PM10;26
"6";2022-11-15;PM25;21
"7";2022-11-15;NO2;53
"7";2022-11-15;O3;46
"7";2022-11-15;PM10;22
"8";2022-11-15;C6H6;
"8";2022-11-15;CO_8h;
"8";2022-11-15;NO2;
"1";2022-11-14;NO2;
"2";2022-11-14;C6H6;2.1
"2";2022-11-14;NO2;52
"2";2022-11-14;O3;53
"2";2022-11-14;PM10;26
"2";2022-11-14;PM25;19
"2";2022-11-14;SO2;2.5
"3";2022-11-14;CO_8h;1.3
"3";2022-11-14;NO2;76
"4";2022-11-14;C6H6;2.3
"4";2022-11-14;CO_8h;1.2
"4";2022-11-14;NO2;78
"4";2022-11-14;PM10;33
"4";2022-11-14;PM25;23
"5";2022-11-14;NO2;
"5";2022-11-14;O3;
"6";2022-11-14;C6H6;1.2
"6";2022-11-14;CO_8h;1.2
"6";2022-11-14;NO2;57
"6";2022-11-14;PM10;25
"6";2022-11-14;PM25;20
"7";2022-11-14;NO2;61
"7";2022-11-14;O3;54
"7";2022-11-14;PM10;33
"8";2022-11-14;C6H6;
"8";2022-11-14;CO_8h;
"8";2022-11-14;NO2;
"1";2022-11-11;NO2;
"2";2022-11-11;C6H6;2.9
"2";2022-11-11;NO2;48
"2";2022-11-11;O3;7
"2";2022-11-11;PM10;40
"2";2022-11-11;PM25;29
"2";2022-11-11;SO2;2.5
"3";2022-11-11;CO_8h;1.1
